q_id,source_lang,target_lang,q_src,q_tgt,a_src,a_tgt,correct_target,language_version_count,qa_topic,question_type,cooc_num_pairs_w10,cooc_total_pairs_w10,cooc_coverage_ratio_w10,cooc_unseen_keywords_count_w10,cooc_unseen_keywords_ratio_w10,cooc_avg_pmi_w10,cooc_max_pmi_w10,cooc_min_pmi_w10,cooc_std_pmi_w10,cooc_num_pairs_w50,cooc_total_pairs_w50,cooc_coverage_ratio_w50,cooc_unseen_keywords_count_w50,cooc_unseen_keywords_ratio_w50,cooc_avg_pmi_w50,cooc_max_pmi_w50,cooc_min_pmi_w50,cooc_std_pmi_w50,cooc_num_pairs,cooc_total_pairs,cooc_coverage_ratio,cooc_unseen_keywords_count,cooc_unseen_keywords_ratio,cooc_avg_pmi,cooc_max_pmi,cooc_min_pmi,cooc_std_pmi,target_mdd,target_max_tree_depth,target_crossing_rate,target_sentence_count,source_mdd,source_max_tree_depth,source_crossing_rate,source_sentence_count,source_family,source_genus,target_family,target_genus,source_script,source_syllables,source_wiki_size,target_script,target_syllables,target_wiki_size
31,en,de,In what year was the NIH MERIT Award first created?,In welchem Jahr wurde der NIH MERIT Award erstmals verliehen?,The NIH (National Institutes of Health) MERIT (Method to Extend Research in Time) Award was first created in **1986**.,Der NIH MERIT Award wurde erstmals im Jahr 1986 verliehen.,False,1,health,date_time,16,28.0,0.5714285714285714,0,0.0,1.541616309638798,4.777355884712412,0.4558154505380071,1.0302120299048654,20,28.0,0.7142857142857143,0,0.0,1.3562841851399343,4.351931115785872,0.0,1.0557789316510555,16,28.0,0.5714285714285714,0,0.0,1.541616309638798,4.777355884712412,0.4558154505380071,1.0302120299048654,2.6,3.0,0.0,1,2.6,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
45,en,de,What was the name of the military base established in the Vedder Crossing area in 1941?,Wie hieß der 1941 im Gebiet Vedder Crossing errichtete Militärstützpunkt?,The military base established in the Vedder Crossing area in 1941 was called **Camp Chilliwack**.,Der 1941 im Gebiet Vedder Crossing errichtete Militärstützpunkt hieß Camp Chilliwack.,True,1,history,entity_object,9,45.0,0.2,1,0.1,0.7527070580662941,4.031278998426066,0.0,1.2883369593672902,13,45.0,0.2888888888888888,0,0.0,0.5024551829779883,3.0193412378984847,0.0,0.8863962240342279,9,45.0,0.2,1,0.1,0.7527070580662941,4.031278998426066,0.0,1.2883369593672902,3.909090909090909,6.0,0.0,1,3.4375,6.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
60,en,de,"In the 1999 New Zealand general election, which party did Helen Clark lead to victory?",Welche Partei führte Helen Clark bei den Parlamentswahlen in Neuseeland 1999 zum Sieg?,Helen Clark led the Labour Party to victory in the 1999 New Zealand general election.,Helen Clark führte die Labour Party bei den Parlamentswahlen in Neuseeland 1999 zum Sieg.,True,2,politics,person,64,91.0,0.7032967032967034,0,0.0,0.6223533752896055,5.672667248688267,0.0,1.231813394364727,77,91.0,0.8461538461538461,0,0.0,0.5533568874808983,5.348259699830615,0.0,1.1033314057598929,64,91.0,0.7032967032967034,0,0.0,0.6223533752896055,5.672667248688267,0.0,1.231813394364727,3.5,4.0,0.0,1,2.8125,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
29,en,de,What kind of systems does International Road Dynamics provide to ensure that vehicles depart terminals within acceptable weight limits?,"Welche Art von Systemen bietet International Road Dynamics an, um sicherzustellen, dass Fahrzeuge die Terminals innerhalb der zulässigen Gewichtsgrenzen verlassen?","International Road Dynamics (IRD) provides a comprehensive suite of systems designed to ensure vehicles depart terminals within acceptable weight limits. These systems typically fall under the umbrella of **Weigh-In-Motion (WIM)** technology and related solutions. Here's a breakdown of the types of systems they offer:

*   **High-Speed Weigh-In-Motion (HS-WIM) Systems:**

    *   **Purpose:** These systems are designed to accurately weigh vehicles while they are traveling at normal highway speeds. They are installed directly into the road surface and can capture weight data without requiring vehicles to stop.
    *   **","International Road Dynamics (IRD) bietet eine Reihe von Systemen an, um sicherzustellen, dass Fahrzeuge die Terminals innerhalb der zulässigen Gewichtsgrenzen verlassen. Diese Systeme basieren hauptsächlich auf **Wiegen im Fahren (WIM)** Technologie und umfassen:

*   **Hochgeschwindigkeits-WIM-Systeme:** Diese Systeme erfassen das Gewicht von Achsen und Gesamtgewichten von Fahrzeugen, während diese mit normaler Autobahngeschwindigkeit fahren. Diese Daten ermöglichen es den Betreibern, übergewichtige Fahrzeuge zu identifizieren, ohne den Verkehrsfluss zu unterbrechen.",True,1,technology,other,134,231.0,0.5800865800865801,0,0.0,0.2926780522513973,3.0160607139586952,0.0,0.6474329269239293,166,231.0,0.7186147186147186,0,0.0,0.2588404675910637,3.543813290952385,0.0,0.5669003819452082,134,231.0,0.5800865800865801,0,0.0,0.2926780522513973,3.0160607139586952,0.0,0.6474329269239293,4.090909090909091,5.0,0.0,1,2.6842105263157894,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
67,en,de,What was artistic swimming previously known as?,Wie wurde Kunstturnen früher genannt?,Artistic swimming was previously known as **synchronized swimming**.,Kunstturnen wurde früher als **Gerätturnen** bezeichnet.,False,1,sports,definition,7,15.0,0.4666666666666667,0,0.0,0.6172561565698279,1.2636343826687153,0.0,0.4679295457239338,10,15.0,0.6666666666666666,0,0.0,1.105105515525136,8.571512215904228,0.0,2.5040271640179244,7,15.0,0.4666666666666667,0,0.0,0.6172561565698279,1.2636343826687153,0.0,0.4679295457239338,2.2,2.0,0.0,1,3.0,3.0,0.1428571428571428,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
36,en,de,In which year did the Great Canadian flag debate officially begin?,In welchem Jahr begann die Große Kanadische Flaggendiskussion offiziell?,The Great Canadian flag debate officially began in **1964**.,Die Große Kanadische Flaggendiskussion begann offiziell im Jahr 1964.,True,3,history,date_time,11,21.0,0.5238095238095238,1,0.1428571428571428,0.6083846988213408,1.2200037331624909,0.0,0.4805186582844871,13,21.0,0.6190476190476191,1,0.1428571428571428,0.5070756354580054,1.4760739508259837,0.0,0.480288183657947,11,21.0,0.5238095238095238,1,0.1428571428571428,0.6083846988213408,1.2200037331624909,0.0,0.4805186582844871,2.7777777777777777,3.0,0.0,1,2.909090909090909,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
59,en,de,In which year did the Whitehaven School become the Whitehaven Academy?,In welchem Jahr wurde die Whitehaven School zur Whitehaven Academy?,Whitehaven School officially became the Whitehaven Academy in **September 2012**.,Die Whitehaven School wurde im September 2012 zur Whitehaven Academy.,False,1,history,date_time,15,21.0,0.7142857142857143,0,0.0,0.3389600430883345,2.8911924779636817,0.0,0.7426061325900469,15,21.0,0.7142857142857143,0,0.0,0.2810723819967872,2.6920855539549424,0.0,0.6674294679767263,15,21.0,0.7142857142857143,0,0.0,0.3389600430883345,2.8911924779636817,0.0,0.7426061325900469,2.909090909090909,4.0,0.0909090909090909,1,2.363636363636364,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
38,en,de,When was the Uniform Residential Landlord and Tenant Act created?,Wann wurde der Uniform Residential Landlord and Tenant Act ausgearbeitet?,The Uniform Residential Landlord and Tenant Act (URLTA) was approved and recommended for enactment in all states by the National Conference of Commissioners on Uniform State Laws in 1972.,Der Uniform Residential Landlord and Tenant Act (URLTA) wurde 1972 ausgearbeitet.,True,1,law,date_time,14,45.0,0.3111111111111111,0,0.0,0.8633386599328648,3.6344729088374583,0.0,1.232827230377594,20,45.0,0.4444444444444444,0,0.0,0.8368400053054149,4.010997161789123,0.0,1.132304987541372,14,45.0,0.3111111111111111,0,0.0,0.8633386599328648,3.6344729088374583,0.0,1.232827230377594,3.2,5.0,0.0,1,3.6,6.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
37,en,de,Who was the first female mayor in Turkey?,Wer war die erste Bürgermeisterin in der Türkei?,"The first female mayor in Turkey was Müfide İlhan, elected in Mersin in 1950.",Die erste Bürgermeisterin der Türkei war Müfide İlhan. Sie wurde bei den Kommunalwahlen 1950 zur Bürgermeisterin von Mersin gewählt.,True,1,politics,person,14,28.0,0.5,1,0.125,0.3981869005654598,4.645083218897593,0.0,1.2018168128426556,15,28.0,0.5357142857142857,1,0.125,0.3466581712990944,3.683771994073741,0.0,0.9281737071948156,14,28.0,0.5,1,0.125,0.3981869005654598,4.645083218897593,0.0,1.2018168128426556,2.5,3.0,0.0,1,2.625,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
44,en,de,What was the specific purpose of a bulk material analyzer located just upstream of the raw mill in cement production?,"Was war der spezifische Zweck eines Schüttgutanalysators, der unmittelbar vor der Rohmühle in der Zementproduktion platziert war?","The specific purpose of a bulk material analyzer located just upstream of the raw mill in cement production is to **continuously monitor and analyze the chemical composition of the raw materials being fed into the raw mill to ensure optimal and consistent raw mix design for clinker production.**

Here's a breakdown of why this is important:

*   **Optimal Raw Mix Design:** Cement clinker is produced by burning a precisely controlled mixture of raw materials (typically limestone, clay, sand, and iron ore). The correct proportions of calcium, silica, alumina, and iron (the key oxides) are crucial for achieving the desired clinker quality and efficient burning","Der spezifische Zweck eines Schüttgutanalysators (engl. Bulk Material Analyzer - BMA), der unmittelbar vor der Rohmühle in der Zementproduktion platziert wird, ist die **kontinuierliche und online-Messung der chemischen Zusammensetzung des Rohmaterials, um die Rohmühle optimal zu betreiben und die Qualität des Rohmehls zu steuern.**

Hier sind die wichtigsten detaillierten Gründe:

* **Qualitätskontrolle des Rohmehls:** Der BMA misst die wichtigsten Oxide im Rohmaterial (z.B. CaO, SiO2, Al2O3, Fe",True,1,technology,scientific_technical,82,190.0,0.431578947368421,3,0.15,0.3242306913706462,5.184128136929171,0.0,0.9096577928839504,101,190.0,0.531578947368421,3,0.15,0.3496289221998381,3.878671147273301,0.0,0.695597723246383,82,190.0,0.431578947368421,3,0.15,0.3242306913706462,5.184128136929171,0.0,0.9096577928839504,3.8333333333333335,5.0,0.0,1,3.15,8.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
65,en,de,In what year was Greg Brown's album One More Goodnight Kiss released?,In welchem Jahr wurde Greg Browns Album Ein letzter Gute-Nacht-Kuss veröffentlicht?,"Greg Brown's album ""One More Goodnight Kiss"" was released in **1988**.",Greg Browns Album Ein letzter Gute-Nacht-Kuss wurde im Jahr 2000 veröffentlicht.,False,1,arts,date_time,37,55.0,0.6727272727272727,0,0.0,0.4120833717192347,2.2997457152540264,0.0,0.6408777681206607,44,55.0,0.8,0,0.0,0.3273789432958446,1.8448633135339596,0.0,0.5085305969969863,37,55.0,0.6727272727272727,0,0.0,0.4120833717192347,2.2997457152540264,0.0,0.6408777681206607,3.8666666666666663,4.0,0.0,1,2.5384615384615383,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
35,en,de,What was the name of Nellie McKay's record label when Pretty Little Head was released?,"Wie hieß Nellie McKays Plattenlabel, als Pretty Little Head veröffentlicht wurde?",Nellie McKay's album *Pretty Little Head* was released on **Hungry Mouse Records**.,"Nellie McKays Plattenlabel, als ""Pretty Little Head"" veröffentlicht wurde, war **Hungry Puppy**.",False,1,history,organization,35,78.0,0.4487179487179487,1,0.0769230769230769,0.5617435778486497,6.1788899897294165,0.0,1.2887083532576618,43,78.0,0.5512820512820513,1,0.0769230769230769,0.4906593168789333,4.45290822066866,0.0,0.9822010370744584,35,78.0,0.4487179487179487,1,0.0769230769230769,0.5617435778486497,6.1788899897294165,0.0,1.2887083532576618,3.5,4.0,0.0,1,4.0625,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
51,en,de,How long does a Rector of Università Cattolica del Sacro Cuore remain in office?,Wie lange bleibt ein Rektor der Università Cattolica del Sacro Cuore im Amt?,The Rector of Università Cattolica del Sacro Cuore remains in office for a term of **four years**. They are eligible for reappointment only once.,Der Rektor der Università Cattolica del Sacro Cuore bleibt vier Jahre im Amt und kann einmal wiedergewählt werden.,False,1,education,other,36,66.0,0.5454545454545454,0,0.0,2.6775607848591014,11.29389032678138,0.0,3.923520412508118,41,66.0,0.6212121212121212,0,0.0,1.9041188857016988,9.678506077445416,0.0,3.1148713154168446,36,66.0,0.5454545454545454,0,0.0,2.6775607848591014,11.29389032678138,0.0,3.923520412508118,3.142857142857143,4.0,0.0,1,3.5,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
41,en,de,What was the name of the conference Campbell University's women's basketball team played in from 1994 to 2011?,In welcher Conference spielte die Frauenbasketballmannschaft der Campbell University von 1994 bis 2011?,"From 1994 to 2011, Campbell University's women's basketball team played in the **Atlantic Sun Conference** (formerly known as the Trans America Athletic Conference or TAAC).",Die Frauenbasketballmannschaft der Campbell University spielte von 1994 bis 2011 in der Big South Conference.,False,1,sports,event,42,91.0,0.4615384615384615,2,0.1428571428571428,0.4325197197836899,2.932949735323273,0.0,0.8034551503547881,49,91.0,0.5384615384615384,2,0.1428571428571428,0.4566600296568671,2.722363167098255,0.0,0.7699295916558919,42,91.0,0.4615384615384615,2,0.1428571428571428,0.4325197197836899,2.932949735323273,0.0,0.8034551503547881,3.0,4.0,0.0,1,4.45,6.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
61,en,de,"What is the name of the album that the song ""That's What Love Is For"" was released on?","Wie heißt das Album, auf dem der Song „That’s What Love Is For“ veröffentlicht wurde?","The song ""That's What Love Is For"" was released on the album **Leap of Faith**.",Der Song „That’s What Love Is For“ wurde auf dem Album „Love Makes Things Happen“ von Babyface veröffentlicht.,False,1,culture,work_creation,117,120.0,0.975,0,0.0,0.6191077279339752,3.695821579381649,0.0,0.9650727474329436,119,120.0,0.9916666666666668,0,0.0,0.5374589382157029,3.404071208624403,0.0,0.8793307606680183,117,120.0,0.975,0,0.0,0.6191077279339752,3.695821579381649,0.0,0.9650727474329436,5.052631578947368,6.0,0.0,1,4.857142857142857,8.0,0.0476190476190476,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
47,en,de,When was the men's javelin throw event held at the 2010 Asian Games?,Wann fand der Speerwurf-Wettbewerb der Männer bei den Asienspielen 2010 statt?,"The men's javelin throw event at the 2010 Asian Games was held on **November 26, 2010**.",Der Speerwurf-Wettbewerb der Männer bei den Asienspielen 2010 fand am 26. November statt.,True,1,sports,event,50,66.0,0.7575757575757576,0,0.0,0.4587422737856665,4.792839429236612,0.0,0.9719915494369382,52,66.0,0.7878787878787878,0,0.0,0.2941751128176786,3.610162198539124,0.0,0.6929789833677197,50,66.0,0.7575757575757576,0,0.0,0.4587422737856665,4.792839429236612,0.0,0.9719915494369382,3.8461538461538463,4.0,0.0,1,3.357142857142857,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
32,en,de,"On which date was David Nail's album ""Fighter"" released?",An welchem ​​Datum wurde David Nails Album „Fighter“ veröffentlicht?,"David Nail's album ""Fighter"" was released on **July 15, 2016**.",David Nails Album „Fighter“ wurde am 15. Juli 2016 veröffentlicht.,True,1,arts,date_time,46,55.0,0.8363636363636363,0,0.0,0.3876255055850914,1.7895153611361678,0.0,0.6000283778060088,52,55.0,0.9454545454545454,0,0.0,0.243003884273672,1.7350801951579533,0.0,0.4047477185076533,46,55.0,0.8363636363636363,0,0.0,0.3876255055850914,1.7895153611361678,0.0,0.6000283778060088,3.0,4.0,0.0,1,2.9166666666666665,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
62,en,de,Which data protection regulation in Brazil requires subject access requests to be fulfilled within a specific time frame?,"Welche Datenschutzverordnung in Brasilien verlangt, dass Auskunftsersuchen der betroffenen Person innerhalb eines bestimmten Zeitrahmens erfüllt werden?","The data protection regulation in Brazil that requires subject access requests (also known as data access requests or individual rights requests) to be fulfilled within a specific timeframe is the **Lei Geral de Proteção de Dados (LGPD)**, or the General Data Protection Law.

Article 19 of the LGPD outlines the rights of the data subject, including the right to access their data. While the LGPD doesn't specify a strict, exact timeframe for fulfilling all types of access requests, it does require that controllers **respond to data subjects ""within a reasonable period of time.""**

The *National Data Protection Authority (ANPD)*","Die Datenschutzverordnung in Brasilien, die die Erfüllung von Auskunftsersuchen der betroffenen Person innerhalb eines bestimmten Zeitrahmens vorschreibt, ist das **Lei Geral de Proteção de Dados (LGPD)**, Gesetz Nr. 13.709/2018.

Genauer gesagt, Artikel 18 des LGPD legt die Rechte der betroffenen Person fest, einschließlich des Rechts auf:

*   **Zugang:** Bestätigung der Existenz einer Datenverarbeitung, Einblick in die Daten, die verarbeitet werden, und Information darüber, wie die Daten verarbeitet",True,1,law,definition,69,136.0,0.5073529411764706,1,0.0588235294117647,0.5857873398857967,5.076129235954892,0.0,1.1241113023604408,84,136.0,0.6176470588235294,1,0.0588235294117647,0.6131729859952363,4.213884928476727,0.0,1.032842555345474,69,136.0,0.5073529411764706,1,0.0588235294117647,0.5857873398857967,5.076129235954892,0.0,1.1241113023604408,4.235294117647059,5.0,0.0,1,2.9444444444444446,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
