question,answer,relation,subject,object,q_index,prompt_id,q_id
איזה אמונה אל-ע'זאלי עוקב?,אסלאם,religion,אל-ע'זאלי,אסלאם,4659,2,4659_2
איזה אמונה בית אומיה עוקב?,אסלאם,religion,בית אומיה,אסלאם,4660,2,4660_2
איזה אמונה אישטוון הראשון עוקב?,נצרות,religion,אישטוון הראשון,נצרות,4661,2,4661_2
מהו האמונה הדתית של קרל הגדול?,נצרות,religion,קרל הגדול,נצרות,4662,1,4662_1
איזו דת הכנסייה האדוונטיסטית של היום השביעי שייך אליה?,נצרות,religion,הכנסייה האדוונטיסטית של היום השביעי,נצרות,4663,0,4663_0
"מהו האמונה הדתית של ולדימיר הראשון, נסיך קייב?",נצרות,religion,"ולדימיר הראשון, נסיך קייב",נצרות,4664,1,4664_1
איזה אמונה כנסיית הקבר עוקב?,נצרות,religion,כנסיית הקבר,נצרות,4665,2,4665_2
מהו האמונה הדתית של מועאויה הראשון?,אסלאם,religion,מועאויה הראשון,אסלאם,4666,1,4666_1
איזו דת כלוביס הראשון שייך אליה?,נצרות,religion,כלוביס הראשון,נצרות,4667,0,4667_0
איזו דת שושלת טאנג שייך אליה?,בודהיזם,religion,שושלת טאנג,בודהיזם,4668,0,4668_0
איזה אמונה עומר בן אל-ח'טאב עוקב?,אסלאם,religion,עומר בן אל-ח'טאב,אסלאם,4669,2,4669_2
איזה אמונה מוחמד איקבאל עוקב?,אסלאם,religion,מוחמד איקבאל,אסלאם,4670,2,4670_2
מהו האמונה הדתית של עומר בונגו?,אסלאם,religion,עומר בונגו,אסלאם,4671,1,4671_1
איזה אמונה ניקולאוס החמישי עוקב?,נצרות,religion,ניקולאוס החמישי,נצרות,4672,2,4672_2
איזו דת רוחאללה ח'ומייני שייך אליה?,אסלאם,religion,רוחאללה ח'ומייני,אסלאם,4673,0,4673_0
איזו דת בוניפקיוס השמיני שייך אליה?,נצרות,religion,בוניפקיוס השמיני,נצרות,4674,0,4674_0
איזו דת מתורגלת על ידי עאישה?,אסלאם,religion,עאישה,אסלאם,4675,3,4675_3
באיזו דת נגרג'ונה מעורב?,בודהיזם,religion,נגרג'ונה,בודהיזם,4676,4,4676_4
איזה אמונה חוסיין עוקב?,אסלאם,religion,חוסיין,אסלאם,4677,2,4677_2
איזו דת ברהמן שייך אליה?,הינדואיזם,religion,ברהמן,הינדואיזם,4678,0,4678_0
איזה אמונה צלאח א-דין עוקב?,אסלאם,religion,צלאח א-דין,אסלאם,4679,2,4679_2
איזה אמונה הכנסייה הקתולית עוקב?,נצרות קתולית,religion,הכנסייה הקתולית,נצרות קתולית,4680,2,4680_2
איזו דת בנימין זאב הרצל שייך אליה?,יהדות,religion,בנימין זאב הרצל,יהדות,4681,0,4681_0
מהו האמונה הדתית של האימפריה הקמרית?,הינדואיזם,religion,האימפריה הקמרית,הינדואיזם,4682,1,4682_1
איזו דת אבן סעוד שייך אליה?,אסלאם,religion,אבן סעוד,אסלאם,4683,0,4683_0
מהו האמונה הדתית של חוסני מובארכ?,אסלאם,religion,חוסני מובארכ,אסלאם,4684,1,4684_1
מהו האמונה הדתית של סילבסטר הראשון?,נצרות,religion,סילבסטר הראשון,נצרות,4685,1,4685_1
באיזו דת מייקל בלומברג מעורב?,יהדות,religion,מייקל בלומברג,יהדות,4686,4,4686_4
איזו דת עלי בן אבי טאלב שייך אליה?,אסלאם,religion,עלי בן אבי טאלב,אסלאם,4687,0,4687_0
איזו דת דוקה אומרוב שייך אליה?,אסלאם,religion,דוקה אומרוב,אסלאם,4688,0,4688_0
איזו דת מוחמד עלי שייך אליה?,אסלאם,religion,מוחמד עלי,אסלאם,4689,0,4689_0
איזו דת ריצ'רד הראשון שייך אליה?,נצרות,religion,ריצ'רד הראשון,נצרות,4690,0,4690_0
איזה אמונה עות'מאן בן עפאן עוקב?,אסלאם,religion,עות'מאן בן עפאן,אסלאם,4691,2,4691_2
איזו דת מתורגלת על ידי עלי ח'אמנאי?,אסלאם,religion,עלי ח'אמנאי,אסלאם,4692,3,4692_3
איזו דת טום קרוז שייך אליה?,סיינטולוגיה,religion,טום קרוז,סיינטולוגיה,4693,0,4693_0
באיזו דת מוהנדס קרמצ'נד גנדי מעורב?,הינדואיזם,religion,מוהנדס קרמצ'נד גנדי,הינדואיזם,4694,4,4694_4
איזה אמונה חאמיד כרזאי עוקב?,אסלאם,religion,חאמיד כרזאי,אסלאם,4695,2,4695_2
איזה אמונה אלברט שווייצר עוקב?,נצרות,religion,אלברט שווייצר,נצרות,4696,2,4696_2
באיזו דת אחמד סוקרנו מעורב?,אסלאם,religion,אחמד סוקרנו,אסלאם,4697,4,4697_4
מהו האמונה הדתית של סוהארטו?,אסלאם,religion,סוהארטו,אסלאם,4698,1,4698_1
איזו דת אייס קיוב שייך אליה?,אסלאם,religion,אייס קיוב,אסלאם,4699,0,4699_0
באיזו דת איליץ' רמירס סאנצ'ס מעורב?,אסלאם,religion,איליץ' רמירס סאנצ'ס,אסלאם,4700,4,4700_4
איזו דת אל-מאמון שייך אליה?,אסלאם,religion,אל-מאמון,אסלאם,4701,0,4701_0
באיזו דת פאטמה בת מוחמד מעורב?,אסלאם,religion,פאטמה בת מוחמד,אסלאם,4702,4,4702_4
מהו האמונה הדתית של מוחמד עלי ג'ינה?,אסלאם,religion,מוחמד עלי ג'ינה,אסלאם,4703,1,4703_1
מהו האמונה הדתית של דרום וייטנאם?,בודהיזם,religion,דרום וייטנאם,בודהיזם,4704,1,4704_1
איזה אמונה עבדול חמיד השני עוקב?,אסלאם,religion,עבדול חמיד השני,אסלאם,4705,2,4705_2
באיזו דת אלווים מעורב?,אסלאם,religion,אלווים,אסלאם,4706,4,4706_4
איזה אמונה אונג סן סו צ'י עוקב?,בודהיזם,religion,אונג סן סו צ'י,בודהיזם,4707,2,4707_2
איזה אמונה הארון א-רשיד עוקב?,אסלאם,religion,הארון א-רשיד,אסלאם,4708,2,4708_2
מהו האמונה הדתית של ישעיהו?,יהדות,religion,ישעיהו,יהדות,4709,1,4709_1
איזו דת אבו בכר שייך אליה?,אסלאם,religion,אבו בכר,אסלאם,4710,0,4710_0
איזה אמונה ממלכת גופטה עוקב?,הינדואיזם,religion,ממלכת גופטה,הינדואיזם,4711,2,4711_2
מהו האמונה הדתית של אכבר?,אסלאם,religion,אכבר,אסלאם,4712,1,4712_1
איזו דת מתורגלת על ידי אימאם?,אסלאם,religion,אימאם,אסלאם,4713,3,4713_3
"איזו דת לואי הארבעה עשר, מלך צרפת שייך אליה?",נצרות קתולית,religion,"לואי הארבעה עשר, מלך צרפת",נצרות קתולית,4714,0,4714_0
מהו האמונה הדתית של פנטקוסט?,נצרות,religion,פנטקוסט,נצרות,4715,1,4715_1
מהו האמונה הדתית של תפילת האדון?,נצרות,religion,תפילת האדון,נצרות,4716,1,4716_1
איזו דת מתורגלת על ידי סקנדרבג?,נצרות,religion,סקנדרבג,נצרות,4717,3,4717_3
איזו דת שוגונות טוקוגאווה שייך אליה?,בודהיזם,religion,שוגונות טוקוגאווה,בודהיזם,4718,0,4718_0
"באיזו דת אנרי השלישי, מלך צרפת מעורב?",נצרות קתולית,religion,"אנרי השלישי, מלך צרפת",נצרות קתולית,4719,4,4719_4
איזו דת מתורגלת על ידי מוחמד עומאר?,אסלאם,religion,מוחמד עומאר,אסלאם,4720,3,4720_3
"באיזו דת שארל החמישי, מלך צרפת מעורב?",נצרות,religion,"שארל החמישי, מלך צרפת",נצרות,4721,4,4721_4
באיזו דת האימפריה המאורית מעורב?,הינדואיזם,religion,האימפריה המאורית,הינדואיזם,4722,4,4722_4
איזו דת מתורגלת על ידי ראמאקרישנה?,הינדואיזם,religion,ראמאקרישנה,הינדואיזם,4723,3,4723_3
איזו דת שואנזאנג שייך אליה?,בודהיזם,religion,שואנזאנג,בודהיזם,4724,0,4724_0
איזו דת עות'מאן הראשון שייך אליה?,אסלאם,religion,עות'מאן הראשון,אסלאם,4725,0,4725_0
איזו דת מתי שייך אליה?,נצרות,religion,מתי,נצרות,4726,0,4726_0
מהו האמונה הדתית של מהמט השני?,אסלאם,religion,מהמט השני,אסלאם,4727,1,4727_1
איזו דת חנה ארנדט שייך אליה?,יהדות,religion,חנה ארנדט,יהדות,4728,0,4728_0
באיזו דת ג'ון טרבולטה מעורב?,סיינטולוגיה,religion,ג'ון טרבולטה,סיינטולוגיה,4729,4,4729_4
איזו דת רומולוס אוגוסטולוס שייך אליה?,נצרות,religion,רומולוס אוגוסטולוס,נצרות,4730,0,4730_0
מהו האמונה הדתית של ג'וזף פריסטלי?,נצרות,religion,ג'וזף פריסטלי,נצרות,4731,1,4731_1
מהו האמונה הדתית של סקנדרבג?,אסלאם,religion,סקנדרבג,אסלאם,4732,1,4732_1
איזה אמונה חאפז עוקב?,אסלאם,religion,חאפז,אסלאם,4733,2,4733_2
איזה אמונה ז'אן-ז'אק רוסו עוקב?,נצרות,religion,ז'אן-ז'אק רוסו,נצרות,4734,2,4734_2
איזו דת מתורגלת על ידי אלפרד הגדול?,נצרות,religion,אלפרד הגדול,נצרות,4735,3,4735_3
איזו דת מתורגלת על ידי ג'נג חה?,אסלאם,religion,ג'נג חה,אסלאם,4736,3,4736_3
איזו דת עיד אל-פיטר שייך אליה?,אסלאם,religion,עיד אל-פיטר,אסלאם,4737,0,4737_0
באיזו דת ג'ווהרלל נהרו מעורב?,הינדואיזם,religion,ג'ווהרלל נהרו,הינדואיזם,4738,4,4738_4
איזה אמונה שאה ג'האן עוקב?,אסלאם,religion,שאה ג'האן,אסלאם,4739,2,4739_2
איזו דת מתורגלת על ידי מוראביטון?,אסלאם,religion,מוראביטון,אסלאם,4740,3,4740_3
מהו האמונה הדתית של הרפובליקה העממית של מונגוליה?,בודהיזם,religion,הרפובליקה העממית של מונגוליה,בודהיזם,4741,1,4741_1
"איזה אמונה סוון הראשון, מלך דנמרק עוקב?",נצרות,religion,"סוון הראשון, מלך דנמרק",נצרות,4742,2,4742_2
מהו האמונה הדתית של סוורפלי רדקרישנן?,הינדואיזם,religion,סוורפלי רדקרישנן,הינדואיזם,4743,1,4743_1
באיזו דת טאג' מהאל מעורב?,אסלאם,religion,טאג' מהאל,אסלאם,4744,4,4744_4
מהו האמונה הדתית של מוחמד מורסי?,אסלאם,religion,מוחמד מורסי,אסלאם,4745,1,4745_1
מהו האמונה הדתית של אהמט הראשון?,אסלאם,religion,אהמט הראשון,אסלאם,4746,1,4746_1
איזו דת מתורגלת על ידי פרנץ קפקא?,יהדות,religion,פרנץ קפקא,יהדות,4747,3,4747_3
איזה אמונה ח'ליפה בן זאיד אאל נהיאן עוקב?,אסלאם,religion,ח'ליפה בן זאיד אאל נהיאן,אסלאם,4748,2,4748_2
"מהו האמונה הדתית של אדוארד הראשון, מלך אנגליה?",נצרות,religion,"אדוארד הראשון, מלך אנגליה",נצרות,4749,1,4749_1
מהו האמונה הדתית של מרילין מונרו?,יהדות,religion,מרילין מונרו,יהדות,4750,1,4750_1
מהו האמונה הדתית של באבור?,אסלאם,religion,באבור,אסלאם,4751,1,4751_1
איזו דת סלים הראשון שייך אליה?,אסלאם,religion,סלים הראשון,אסלאם,4752,0,4752_0
"באיזו דת פהד, מלך ערב הסעודית מעורב?",אסלאם,religion,"פהד, מלך ערב הסעודית",אסלאם,4753,4,4753_4
איזו דת מתורגלת על ידי פרבז מושארף?,אסלאם,religion,פרבז מושארף,אסלאם,4754,3,4754_3
מהו האמונה הדתית של אנואר סאדאת?,אסלאם,religion,אנואר סאדאת,אסלאם,4755,1,4755_1
באיזו דת לאו התשיעי מעורב?,נצרות,religion,לאו התשיעי,נצרות,4756,4,4756_4
באיזו עיר ממוקם המטה של פריז סן-ז'רמן?,פריז,headquarters_location,פריז סן-ז'רמן,פריז,6101,1,6101_1
איפה ממוקם המטה של אוניברסיטת פירנצה?,פירנצה,headquarters_location,אוניברסיטת פירנצה,פירנצה,6102,0,6102_0
איזה מקום מארח את המטה של המפלגה הנאצית?,מינכן,headquarters_location,המפלגה הנאצית,מינכן,6103,4,6103_4
איפה ממוקם המטה של איחוד מדינות הים התיכון?,ברצלונה,headquarters_location,איחוד מדינות הים התיכון,ברצלונה,6104,0,6104_0
איזה מקום מארח את המטה של אינטרפול?,ליון,headquarters_location,אינטרפול,ליון,6105,4,6105_4
מהו המיקום של המטה של המפלגה הפרוגרסיבית-דמוקרטית?,טאיפיי,headquarters_location,המפלגה הפרוגרסיבית-דמוקרטית,טאיפיי,6106,2,6106_2
מהו המיקום של המטה של EMI?,לונדון,headquarters_location,EMI,לונדון,6107,2,6107_2
איפה ממוקם המטה של נאנסי?,נאנסי,headquarters_location,נאנסי,נאנסי,6108,0,6108_0
מהו המיקום של המטה של SoundCloud?,ברלין,headquarters_location,SoundCloud,ברלין,6109,2,6109_2
באיזו עיר ממוקם המטה של קאדילק?,דטרויט,headquarters_location,קאדילק,דטרויט,6110,1,6110_1
באיזו עיר ממוקם המטה של פולידור רקורדס?,לונדון,headquarters_location,פולידור רקורדס,לונדון,6111,1,6111_1
איפה ניתן למצוא את המטה של נינטנדו?,קיוטו,headquarters_location,נינטנדו,קיוטו,6112,3,6112_3
איזה מקום מארח את המטה של אוניברסיטת קיימברידג'?,קיימברידג',headquarters_location,אוניברסיטת קיימברידג',קיימברידג',6113,4,6113_4
איזה מקום מארח את המטה של ג'רמנווינגס?,קלן,headquarters_location,ג'רמנווינגס,קלן,6114,4,6114_4
איזה מקום מארח את המטה של אוניברסיטת וושינגטון?,סיאטל,headquarters_location,אוניברסיטת וושינגטון,סיאטל,6115,4,6115_4
איפה ממוקם המטה של אריקסון?,סטוקהולם,headquarters_location,אריקסון,סטוקהולם,6116,0,6116_0
באיזו עיר ממוקם המטה של ברנטפורד?,לונדון,headquarters_location,ברנטפורד,לונדון,6117,1,6117_1
באיזו עיר ממוקם המטה של מפלגת העם הקומוניסטית דמוקרטית של אפגניסטן?,קאבול,headquarters_location,מפלגת העם הקומוניסטית דמוקרטית של אפגניסטן,קאבול,6118,1,6118_1
מהו המיקום של המטה של סמסונג?,סיאול,headquarters_location,סמסונג,סיאול,6119,2,6119_2
מהו המיקום של המטה של בייג'ינג גואואן?,בייג'ינג,headquarters_location,בייג'ינג גואואן,בייג'ינג,6120,2,6120_2
מהו המיקום של המטה של קומינטרן?,מוסקבה,headquarters_location,קומינטרן,מוסקבה,6121,2,6121_2
מהו המיקום של המטה של ספר השיאים של גינס?,לונדון,headquarters_location,ספר השיאים של גינס,לונדון,6122,2,6122_2
"באיזו עיר ממוקם המטה של פיד""ה?",אתונה,headquarters_location,"פיד""ה",אתונה,6123,1,6123_1
איפה ניתן למצוא את המטה של רולקס?,ז'נבה,headquarters_location,רולקס,ז'נבה,6124,3,6124_3
איפה ניתן למצוא את המטה של הכנסייה האשורית?,שיקגו,headquarters_location,הכנסייה האשורית,שיקגו,6125,3,6125_3
מהו המיקום של המטה של סורבון?,פריז,headquarters_location,סורבון,פריז,6126,2,6126_2
איפה ניתן למצוא את המטה של הפדרציה הבינלאומית לטניס?,לונדון,headquarters_location,הפדרציה הבינלאומית לטניס,לונדון,6127,3,6127_3
באיזו עיר ממוקם המטה של דויטשה ולה?,בון,headquarters_location,דויטשה ולה,בון,6128,1,6128_1
איפה ממוקם המטה של שפילד ונסדיי?,שפילד,headquarters_location,שפילד ונסדיי,שפילד,6129,0,6129_0
מהו המיקום של המטה של ארגון הסחר העולמי?,ז'נבה,headquarters_location,ארגון הסחר העולמי,ז'נבה,6130,2,6130_2
איפה ממוקם המטה של ר.ב. לייפציג?,לייפציג,headquarters_location,ר.ב. לייפציג,לייפציג,6131,0,6131_0
איפה ממוקם המטה של פדרציית הכדורגל של ארצות הברית?,שיקגו,headquarters_location,פדרציית הכדורגל של ארצות הברית,שיקגו,6132,0,6132_0
מהו המיקום של המטה של BP?,לונדון,headquarters_location,BP,לונדון,6133,2,6133_2
איפה ניתן למצוא את המטה של לנובו?,בייג'ינג,headquarters_location,לנובו,בייג'ינג,6134,3,6134_3
מהו המיקום של המטה של טויוטה?,טויוטה (עיר),headquarters_location,טויוטה,טויוטה (עיר),6135,2,6135_2
באיזו עיר ממוקם המטה של האקדמיה הצרפתית למדעים?,פריז,headquarters_location,האקדמיה הצרפתית למדעים,פריז,6136,1,6136_1
איפה ניתן למצוא את המטה של התאחדות הכדורגל הגרמנית?,פרנקפורט,headquarters_location,התאחדות הכדורגל הגרמנית,פרנקפורט,6137,3,6137_3
באיזו עיר ממוקם המטה של מכון קרולינסקה?,סטוקהולם,headquarters_location,מכון קרולינסקה,סטוקהולם,6138,1,6138_1
איזה מקום מארח את המטה של משמרות המהפכה האסלאמית?,טהראן,headquarters_location,משמרות המהפכה האסלאמית,טהראן,6139,4,6139_4
איזה מקום מארח את המטה של המכון למדע המדינה פריז?,פריז,headquarters_location,המכון למדע המדינה פריז,פריז,6140,4,6140_4
מהו המיקום של המטה של דינמו קייב?,קייב,headquarters_location,דינמו קייב,קייב,6141,2,6141_2
איפה ניתן למצוא את המטה של סרייבו?,סרייבו,headquarters_location,סרייבו,סרייבו,6142,3,6142_3
איפה ניתן למצוא את המטה של סוכנות החלל האירופית?,פריז,headquarters_location,סוכנות החלל האירופית,פריז,6143,3,6143_3
מהו המיקום של המטה של אוניברסיטת בראון?,פרובידנס,headquarters_location,אוניברסיטת בראון,פרובידנס,6144,2,6144_2
באיזו עיר ממוקם המטה של אוניברסיטת ז'נבה?,ז'נבה,headquarters_location,אוניברסיטת ז'נבה,ז'נבה,6145,1,6145_1
איפה ממוקם המטה של דומיניקנים?,רומא,headquarters_location,דומיניקנים,רומא,6146,0,6146_0
באיזו עיר ממוקם המטה של WWE?,סטמפורד,headquarters_location,WWE,סטמפורד,6147,1,6147_1
איפה ניתן למצוא את המטה של אוניברסיטת מקגיל?,מונטריאול,headquarters_location,אוניברסיטת מקגיל,מונטריאול,6148,3,6148_3
מהו המיקום של המטה של הקהילייה הקריבית?,ג'ורג'טאון,headquarters_location,הקהילייה הקריבית,ג'ורג'טאון,6149,2,6149_2
איזה מקום מארח את המטה של לקסוס?,נגויה,headquarters_location,לקסוס,נגויה,6150,4,6150_4
איפה ניתן למצוא את המטה של שפילד יונייטד?,שפילד,headquarters_location,שפילד יונייטד,שפילד,6151,3,6151_3
איזו חברה אחראית לפיתוח של macOS?,אפל,developer,macOS,אפל,3674,2,3674_2
איזו ארגון זוכה להכרה על הפיתוח של iOS?,אפל,developer,iOS,אפל,3675,4,3675_4
איזו חברה היא המפתחת של ספארי?,אפל,developer,ספארי,אפל,3676,0,3676_0
איזו חברה היא המפתחת של פוסטסקריפט?,אדובי מערכות,developer,פוסטסקריפט,אדובי מערכות,3677,0,3677_0
איזו חברה אחראית לפיתוח של Windows Vista?,מיקרוסופט,developer,Windows Vista,מיקרוסופט,3678,2,3678_2
איזו ארגון זוכה להכרה על הפיתוח של אינטרנט אקספלורר?,מיקרוסופט,developer,אינטרנט אקספלורר,מיקרוסופט,3679,4,3679_4
על ידי מי פותח B-17 מבצר מעופף?,בואינג,developer,B-17 מבצר מעופף,בואינג,3680,3,3680_3
