question,answer,relation,subject,object,q_index,prompt_id,q_id
アレヴィー派が関与している宗教はどれですか？,イスラム教,religion,アレヴィー派,イスラム教,4706,4,4706_4
アウンサンスーチーはどの信仰を持っていますか？,仏教,religion,アウンサンスーチー,仏教,4707,2,4707_2
ハールーン・アッ＝ラシードはどの信仰を持っていますか？,イスラム教,religion,ハールーン・アッ＝ラシード,イスラム教,4708,2,4708_2
イザヤの宗教的信念は何ですか？,ユダヤ教,religion,イザヤ,ユダヤ教,4709,1,4709_1
アブー＝バクルはどの宗教に所属していますか？,イスラム教,religion,アブー＝バクル,イスラム教,4710,0,4710_0
グプタ朝はどの信仰を持っていますか？,ヒンドゥー教,religion,グプタ朝,ヒンドゥー教,4711,2,4711_2
アクバルの宗教的信念は何ですか？,イスラム教,religion,アクバル,イスラム教,4712,1,4712_1
イマームが行っている宗教は何ですか？,イスラム教,religion,イマーム,イスラム教,4713,3,4713_3
ルイ14世はどの宗教に所属していますか？,カトリシズム,religion,ルイ14世,カトリシズム,4714,0,4714_0
ペンテコステの宗教的信念は何ですか？,キリスト教,religion,ペンテコステ,キリスト教,4715,1,4715_1
主の祈りの宗教的信念は何ですか？,キリスト教,religion,主の祈り,キリスト教,4716,1,4716_1
スカンデルベグが行っている宗教は何ですか？,キリスト教,religion,スカンデルベグ,キリスト教,4717,3,4717_3
江戸幕府はどの宗教に所属していますか？,仏教,religion,江戸幕府,仏教,4718,0,4718_0
アンリ3世が関与している宗教はどれですか？,カトリシズム,religion,アンリ3世,カトリシズム,4719,4,4719_4
ムハンマド・オマルが行っている宗教は何ですか？,イスラム教,religion,ムハンマド・オマル,イスラム教,4720,3,4720_3
シャルル5世が関与している宗教はどれですか？,キリスト教,religion,シャルル5世,キリスト教,4721,4,4721_4
マウリヤ朝が関与している宗教はどれですか？,ヒンドゥー教,religion,マウリヤ朝,ヒンドゥー教,4722,4,4722_4
ラーマクリシュナが行っている宗教は何ですか？,ヒンドゥー教,religion,ラーマクリシュナ,ヒンドゥー教,4723,3,4723_3
玄奘三蔵はどの宗教に所属していますか？,仏教,religion,玄奘三蔵,仏教,4724,0,4724_0
オスマン1世はどの宗教に所属していますか？,イスラム教,religion,オスマン1世,イスラム教,4725,0,4725_0
マタイはどの宗教に所属していますか？,キリスト教,religion,マタイ,キリスト教,4726,0,4726_0
メフメト2世の宗教的信念は何ですか？,イスラム教,religion,メフメト2世,イスラム教,4727,1,4727_1
ハンナ・アーレントはどの宗教に所属していますか？,ユダヤ教,religion,ハンナ・アーレント,ユダヤ教,4728,0,4728_0
ジョン・トラボルタが関与している宗教はどれですか？,サイエントロジー,religion,ジョン・トラボルタ,サイエントロジー,4729,4,4729_4
ロムルス・アウグストゥルスはどの宗教に所属していますか？,キリスト教,religion,ロムルス・アウグストゥルス,キリスト教,4730,0,4730_0
ジョゼフ・プリーストリーの宗教的信念は何ですか？,キリスト教,religion,ジョゼフ・プリーストリー,キリスト教,4731,1,4731_1
スカンデルベグの宗教的信念は何ですか？,イスラム教,religion,スカンデルベグ,イスラム教,4732,1,4732_1
ハーフェズはどの信仰を持っていますか？,イスラム教,religion,ハーフェズ,イスラム教,4733,2,4733_2
ジャン＝ジャック・ルソーはどの信仰を持っていますか？,キリスト教,religion,ジャン＝ジャック・ルソー,キリスト教,4734,2,4734_2
アルフレッド大王が行っている宗教は何ですか？,キリスト教,religion,アルフレッド大王,キリスト教,4735,3,4735_3
鄭和が行っている宗教は何ですか？,イスラム教,religion,鄭和,イスラム教,4736,3,4736_3
イド・アル＝フィトルはどの宗教に所属していますか？,イスラム教,religion,イド・アル＝フィトル,イスラム教,4737,0,4737_0
ジャワハルラール・ネルーが関与している宗教はどれですか？,ヒンドゥー教,religion,ジャワハルラール・ネルー,ヒンドゥー教,4738,4,4738_4
シャー・ジャハーンはどの信仰を持っていますか？,イスラム教,religion,シャー・ジャハーン,イスラム教,4739,2,4739_2
ムラービト朝が行っている宗教は何ですか？,イスラム教,religion,ムラービト朝,イスラム教,4740,3,4740_3
モンゴル人民共和国の宗教的信念は何ですか？,仏教,religion,モンゴル人民共和国,仏教,4741,1,4741_1
スヴェン1世はどの信仰を持っていますか？,キリスト教,religion,スヴェン1世,キリスト教,4742,2,4742_2
サルヴパッリー・ラーダークリシュナンの宗教的信念は何ですか？,ヒンドゥー教,religion,サルヴパッリー・ラーダークリシュナン,ヒンドゥー教,4743,1,4743_1
タージ・マハルが関与している宗教はどれですか？,イスラム教,religion,タージ・マハル,イスラム教,4744,4,4744_4
ムハンマド・ムルシーの宗教的信念は何ですか？,イスラム教,religion,ムハンマド・ムルシー,イスラム教,4745,1,4745_1
アフメト1世の宗教的信念は何ですか？,イスラム教,religion,アフメト1世,イスラム教,4746,1,4746_1
フランツ・カフカが行っている宗教は何ですか？,ユダヤ教,religion,フランツ・カフカ,ユダヤ教,4747,3,4747_3
ハリーファ・ビン・ザーイド・アール・ナヒヤーンはどの信仰を持っていますか？,イスラム教,religion,ハリーファ・ビン・ザーイド・アール・ナヒヤーン,イスラム教,4748,2,4748_2
エドワード1世の宗教的信念は何ですか？,キリスト教,religion,エドワード1世,キリスト教,4749,1,4749_1
マリリン・モンローの宗教的信念は何ですか？,ユダヤ教,religion,マリリン・モンロー,ユダヤ教,4750,1,4750_1
バーブルの宗教的信念は何ですか？,イスラム教,religion,バーブル,イスラム教,4751,1,4751_1
セリム1世はどの宗教に所属していますか？,イスラム教,religion,セリム1世,イスラム教,4752,0,4752_0
ファハド・ビン＝アブドゥルアズィーズが関与している宗教はどれですか？,イスラム教,religion,ファハド・ビン＝アブドゥルアズィーズ,イスラム教,4753,4,4753_4
パルヴェーズ・ムシャラフが行っている宗教は何ですか？,イスラム教,religion,パルヴェーズ・ムシャラフ,イスラム教,4754,3,4754_3
アンワル・アッ＝サーダートの宗教的信念は何ですか？,イスラム教,religion,アンワル・アッ＝サーダート,イスラム教,4755,1,4755_1
レオ9世が関与している宗教はどれですか？,キリスト教,religion,レオ9世,キリスト教,4756,4,4756_4
パリ・サンジェルマンの本部はどの都市にありますか？,パリ,headquarters_location,パリ・サンジェルマン,パリ,6101,1,6101_1
フィレンツェ大学の本部はどこですか？,フィレンツェ,headquarters_location,フィレンツェ大学,フィレンツェ,6102,0,6102_0
国家社会主義ドイツ労働者党の本部はどこにありますか？,ミュンヘン,headquarters_location,国家社会主義ドイツ労働者党,ミュンヘン,6103,4,6103_4
地中海連合の本部はどこですか？,バルセロナ,headquarters_location,地中海連合,バルセロナ,6104,0,6104_0
国際刑事警察機構の本部はどこにありますか？,リヨン,headquarters_location,国際刑事警察機構,リヨン,6105,4,6105_4
民主進歩党の本部の場所はどこですか？,台北市,headquarters_location,民主進歩党,台北市,6106,2,6106_2
EMIの本部の場所はどこですか？,ロンドン,headquarters_location,EMI,ロンドン,6107,2,6107_2
ASナンシーの本部はどこですか？,ナンシー,headquarters_location,ASナンシー,ナンシー,6108,0,6108_0
SoundCloudの本部の場所はどこですか？,ベルリン,headquarters_location,SoundCloud,ベルリン,6109,2,6109_2
キャデラックの本部はどの都市にありますか？,デトロイト,headquarters_location,キャデラック,デトロイト,6110,1,6110_1
ポリドール・レコードの本部はどの都市にありますか？,ロンドン,headquarters_location,ポリドール・レコード,ロンドン,6111,1,6111_1
任天堂の本部はどこにありますか？,京都市,headquarters_location,任天堂,京都市,6112,3,6112_3
ケンブリッジ大学の本部はどこにありますか？,ケンブリッジ,headquarters_location,ケンブリッジ大学,ケンブリッジ,6113,4,6113_4
ジャーマンウイングスの本部はどこにありますか？,ケルン,headquarters_location,ジャーマンウイングス,ケルン,6114,4,6114_4
ワシントン大学の本部はどこにありますか？,シアトル,headquarters_location,ワシントン大学,シアトル,6115,4,6115_4
エリクソンの本部はどこですか？,ストックホルム,headquarters_location,エリクソン,ストックホルム,6116,0,6116_0
ブレントフォードFCの本部はどの都市にありますか？,ロンドン,headquarters_location,ブレントフォードFC,ロンドン,6117,1,6117_1
アフガニスタン人民民主党の本部はどの都市にありますか？,カーブル,headquarters_location,アフガニスタン人民民主党,カーブル,6118,1,6118_1
サムスングループの本部の場所はどこですか？,ソウル特別市,headquarters_location,サムスングループ,ソウル特別市,6119,2,6119_2
北京国安足球倶楽部の本部の場所はどこですか？,北京市,headquarters_location,北京国安足球倶楽部,北京市,6120,2,6120_2
コミンテルンの本部の場所はどこですか？,モスクワ,headquarters_location,コミンテルン,モスクワ,6121,2,6121_2
ギネス世界記録の本部の場所はどこですか？,ロンドン,headquarters_location,ギネス世界記録,ロンドン,6122,2,6122_2
国際チェス連盟の本部はどの都市にありますか？,アテネ,headquarters_location,国際チェス連盟,アテネ,6123,1,6123_1
ロレックスの本部はどこにありますか？,ジュネーヴ,headquarters_location,ロレックス,ジュネーヴ,6124,3,6124_3
アッシリア東方教会の本部はどこにありますか？,シカゴ,headquarters_location,アッシリア東方教会,シカゴ,6125,3,6125_3
パリ大学の本部の場所はどこですか？,パリ,headquarters_location,パリ大学,パリ,6126,2,6126_2
国際テニス連盟の本部はどこにありますか？,ロンドン,headquarters_location,国際テニス連盟,ロンドン,6127,3,6127_3
ドイチェ・ヴェレの本部はどの都市にありますか？,ボン,headquarters_location,ドイチェ・ヴェレ,ボン,6128,1,6128_1
シェフィールド・ウェンズデイFCの本部はどこですか？,シェフィールド,headquarters_location,シェフィールド・ウェンズデイFC,シェフィールド,6129,0,6129_0
世界貿易機関の本部の場所はどこですか？,ジュネーヴ,headquarters_location,世界貿易機関,ジュネーヴ,6130,2,6130_2
RBライプツィヒの本部はどこですか？,ライプツィヒ,headquarters_location,RBライプツィヒ,ライプツィヒ,6131,0,6131_0
アメリカ合衆国サッカー連盟の本部はどこですか？,シカゴ,headquarters_location,アメリカ合衆国サッカー連盟,シカゴ,6132,0,6132_0
BPの本部の場所はどこですか？,ロンドン,headquarters_location,BP,ロンドン,6133,2,6133_2
レノボの本部はどこにありますか？,北京市,headquarters_location,レノボ,北京市,6134,3,6134_3
トヨタ自動車の本部の場所はどこですか？,豊田市,headquarters_location,トヨタ自動車,豊田市,6135,2,6135_2
科学アカデミーの本部はどの都市にありますか？,パリ,headquarters_location,科学アカデミー,パリ,6136,1,6136_1
ドイツサッカー連盟の本部はどこにありますか？,フランクフルト・アム・マイン,headquarters_location,ドイツサッカー連盟,フランクフルト・アム・マイン,6137,3,6137_3
カロリンスカ研究所の本部はどの都市にありますか？,ストックホルム,headquarters_location,カロリンスカ研究所,ストックホルム,6138,1,6138_1
イスラム革命防衛隊の本部はどこにありますか？,テヘラン,headquarters_location,イスラム革命防衛隊,テヘラン,6139,4,6139_4
パリ政治学院の本部はどこにありますか？,パリ,headquarters_location,パリ政治学院,パリ,6140,4,6140_4
FCディナモ・キエフの本部の場所はどこですか？,キエフ,headquarters_location,FCディナモ・キエフ,キエフ,6141,2,6141_2
FKサラエヴォの本部はどこにありますか？,サラエヴォ,headquarters_location,FKサラエヴォ,サラエヴォ,6142,3,6142_3
欧州宇宙機関の本部はどこにありますか？,パリ,headquarters_location,欧州宇宙機関,パリ,6143,3,6143_3
ブラウン大学の本部の場所はどこですか？,プロビデンス,headquarters_location,ブラウン大学,プロビデンス,6144,2,6144_2
ジュネーヴ大学の本部はどの都市にありますか？,ジュネーヴ,headquarters_location,ジュネーヴ大学,ジュネーヴ,6145,1,6145_1
ドミニコ会の本部はどこですか？,ローマ,headquarters_location,ドミニコ会,ローマ,6146,0,6146_0
WWEの本部はどの都市にありますか？,スタンフォード,headquarters_location,WWE,スタンフォード,6147,1,6147_1
マギル大学の本部はどこにありますか？,モントリオール,headquarters_location,マギル大学,モントリオール,6148,3,6148_3
カリブ共同体の本部の場所はどこですか？,ジョージタウン,headquarters_location,カリブ共同体,ジョージタウン,6149,2,6149_2
レクサスの本部はどこにありますか？,名古屋市,headquarters_location,レクサス,名古屋市,6150,4,6150_4
シェフィールド・ユナイテッドFCの本部はどこにありますか？,シェフィールド,headquarters_location,シェフィールド・ユナイテッドFC,シェフィールド,6151,3,6151_3
macOSの開発を担当している会社はどこですか？,アップル,developer,macOS,アップル,3674,2,3674_2
iOSの開発に貢献した組織はどこですか？,アップル,developer,iOS,アップル,3675,4,3675_4
Safariの開発会社はどこですか？,アップル,developer,Safari,アップル,3676,0,3676_0
PostScriptの開発会社はどこですか？,アドビシステムズ,developer,PostScript,アドビシステムズ,3677,0,3677_0
Microsoft Windows Vistaの開発を担当している会社はどこですか？,マイクロソフト,developer,Microsoft Windows Vista,マイクロソフト,3678,2,3678_2
Internet Explorerの開発に貢献した組織はどこですか？,マイクロソフト,developer,Internet Explorer,マイクロソフト,3679,4,3679_4
B-17は誰によって開発されましたか？,ボーイング,developer,B-17,ボーイング,3680,3,3680_3
Microsoft DirectXの開発会社はどこですか？,マイクロソフト,developer,Microsoft DirectX,マイクロソフト,3681,0,3681_0
Microsoft Windowsの開発会社はどこですか？,マイクロソフト,developer,Microsoft Windows,マイクロソフト,3682,0,3682_0
Xbox 360の開発を担当している会社はどこですか？,マイクロソフト,developer,Xbox 360,マイクロソフト,3683,2,3683_2
