question,answer,relation,subject,object,q_index,prompt_id,q_id
파울 힌데미트가 연주로 유명한 악기는 무엇인가요?,비올라,instrument,파울 힌데미트,비올라,4787,3,4787_3
존 콜트레인가 능숙한 음악 도구는 무엇인가요?,클라리넷,instrument,존 콜트레인,클라리넷,4788,4,4788_4
제오르제 에네스쿠가 음악을 만들 때 무엇을 사용하나요?,바이올린,instrument,제오르제 에네스쿠,바이올린,4789,2,4789_2
폴 매카트니가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,폴 매카트니,피아노,4790,3,4790_3
토마소 알비노니가 어떤 악기를 연주하나요?,바이올린,instrument,토마소 알비노니,바이올린,4791,1,4791_1
로베르트 슈만가 능숙한 음악 도구는 무엇인가요?,피아노,instrument,로베르트 슈만,피아노,4792,4,4792_4
아르투르 루빈스타인가 어떤 악기를 연주하나요?,피아노,instrument,아르투르 루빈스타인,피아노,4793,1,4793_1
셀로니어스 멍크가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,셀로니어스 멍크,피아노,4794,3,4794_3
마이크 시노다가 음악을 만들 때 무엇을 사용하나요?,피아노,instrument,마이크 시노다,피아노,4795,2,4795_2
에릭 클랩튼가 능숙한 음악 도구는 무엇인가요?,기타,instrument,에릭 클랩튼,기타,4796,4,4796_4
프란츠 리스트가 어떤 악기를 연주하나요?,피아노,instrument,프란츠 리스트,피아노,4797,1,4797_1
스티비 원더가 어떤 악기를 연주하나요?,하모니카,instrument,스티비 원더,하모니카,4798,1,4798_1
재러드 레토가 어떤 악기를 연주하나요?,바이올린,instrument,재러드 레토,바이올린,4799,0,4799_0
요하네스 브람스가 연주로 유명한 악기는 무엇인가요?,피아노,instrument,요하네스 브람스,피아노,4800,3,4800_3
레이 찰스가 어떤 악기를 연주하나요?,피아노,instrument,레이 찰스,피아노,4801,0,4801_0
브라이언 메이가 능숙한 음악 도구는 무엇인가요?,기타,instrument,브라이언 메이,기타,4802,4,4802_4
석가모니가 관여하는 종교는 무엇인가요?,불교,religion,석가모니,불교,4632,4,4632_4
아우구스티누스의 종교적 신념은 무엇인가요?,기독교,religion,아우구스티누스,기독교,4633,1,4633_1
알바니아인의 종교적 신념은 무엇인가요?,무슬림,religion,알바니아인,무슬림,4634,1,4634_1
베다 베네라빌리스가 속한 종교는 무엇인가요?,기독교,religion,베다 베네라빌리스,기독교,4635,0,4635_0
콘스탄티누스 1세가 관여하는 종교는 무엇인가요?,기독교,religion,콘스탄티누스 1세,기독교,4636,4,4636_4
야곱가 관여하는 종교는 무엇인가요?,유대교,religion,야곱,유대교,4637,4,4637_4
주교가 관여하는 종교는 무엇인가요?,기독교,religion,주교,기독교,4638,4,4638_4
교황 호노리오 3세가 따르는 신앙은 무엇인가요?,기독교,religion,교황 호노리오 3세,기독교,4639,2,4639_2
교황 그레고리오 9세가 따르는 신앙은 무엇인가요?,기독교,religion,교황 그레고리오 9세,기독교,4640,2,4640_2
아프가니스탄가 관여하는 종교는 무엇인가요?,이슬람교,religion,아프가니스탄,이슬람교,4641,4,4641_4
예수의 종교적 신념은 무엇인가요?,유대교,religion,예수,유대교,4642,1,4642_1
아랍인가 관여하는 종교는 무엇인가요?,이슬람교,religion,아랍인,이슬람교,4643,4,4643_4
이븐 바투타의 종교적 신념은 무엇인가요?,이슬람교,religion,이븐 바투타,이슬람교,4644,1,4644_1
무함마드가 관여하는 종교는 무엇인가요?,이슬람교,religion,무함마드,이슬람교,4645,4,4645_4
무슬림가 속한 종교는 무엇인가요?,이슬람교,religion,무슬림,이슬람교,4646,0,4646_0
마이모니데스가 속한 종교는 무엇인가요?,유대교,religion,마이모니데스,유대교,4647,0,4647_0
맬컴 엑스가 실천하는 종교는 무엇인가요?,이슬람교,religion,맬컴 엑스,이슬람교,4648,3,4648_3
우즈베크인가 속한 종교는 무엇인가요?,이슬람교,religion,우즈베크인,이슬람교,4649,0,4649_0
시나고그의 종교적 신념은 무엇인가요?,유대교,religion,시나고그,유대교,4650,1,4650_1
메흐메트 4세가 속한 종교는 무엇인가요?,이슬람교,religion,메흐메트 4세,이슬람교,4651,0,4651_0
아브라함가 속한 종교는 무엇인가요?,유대교,religion,아브라함,유대교,4652,0,4652_0
이븐 루시드가 실천하는 종교는 무엇인가요?,이슬람교,religion,이븐 루시드,이슬람교,4653,3,4653_3
이븐 할둔가 속한 종교는 무엇인가요?,이슬람교,religion,이븐 할둔,이슬람교,4654,0,4654_0
다윗가 실천하는 종교는 무엇인가요?,유대교,religion,다윗,유대교,4655,3,4655_3
쉴레이만 1세의 종교적 신념은 무엇인가요?,이슬람교,religion,쉴레이만 1세,이슬람교,4656,1,4656_1
아랍인가 속한 종교는 무엇인가요?,기독교,religion,아랍인,기독교,4657,0,4657_0
루미가 속한 종교는 무엇인가요?,이슬람교,religion,루미,이슬람교,4658,0,4658_0
가잘리가 따르는 신앙은 무엇인가요?,이슬람교,religion,가잘리,이슬람교,4659,2,4659_2
우마이야 칼리파조가 따르는 신앙은 무엇인가요?,이슬람교,religion,우마이야 칼리파조,이슬람교,4660,2,4660_2
이슈트반 1세가 따르는 신앙은 무엇인가요?,기독교,religion,이슈트반 1세,기독교,4661,2,4661_2
카롤루스 대제의 종교적 신념은 무엇인가요?,기독교,religion,카롤루스 대제,기독교,4662,1,4662_1
제7일 안식일 예수 재림교회가 속한 종교는 무엇인가요?,기독교,religion,제7일 안식일 예수 재림교회,기독교,4663,0,4663_0
블라디미르 1세의 종교적 신념은 무엇인가요?,기독교,religion,블라디미르 1세,기독교,4664,1,4664_1
성묘 교회가 따르는 신앙은 무엇인가요?,기독교,religion,성묘 교회,기독교,4665,2,4665_2
무아위야 1세의 종교적 신념은 무엇인가요?,이슬람교,religion,무아위야 1세,이슬람교,4666,1,4666_1
클로비스 1세가 속한 종교는 무엇인가요?,기독교,religion,클로비스 1세,기독교,4667,0,4667_0
당나라가 속한 종교는 무엇인가요?,불교,religion,당나라,불교,4668,0,4668_0
우마르가 따르는 신앙은 무엇인가요?,이슬람교,religion,우마르,이슬람교,4669,2,4669_2
무하마드 이크발가 따르는 신앙은 무엇인가요?,이슬람교,religion,무하마드 이크발,이슬람교,4670,2,4670_2
오마르 봉고의 종교적 신념은 무엇인가요?,이슬람교,religion,오마르 봉고,이슬람교,4671,1,4671_1
교황 니콜라오 5세가 따르는 신앙은 무엇인가요?,기독교,religion,교황 니콜라오 5세,기독교,4672,2,4672_2
루홀라 호메이니가 속한 종교는 무엇인가요?,이슬람교,religion,루홀라 호메이니,이슬람교,4673,0,4673_0
교황 보니파시오 8세가 속한 종교는 무엇인가요?,기독교,religion,교황 보니파시오 8세,기독교,4674,0,4674_0
아이샤가 실천하는 종교는 무엇인가요?,이슬람교,religion,아이샤,이슬람교,4675,3,4675_3
용수가 관여하는 종교는 무엇인가요?,불교,religion,용수,불교,4676,4,4676_4
후사인 이븐 알리가 따르는 신앙은 무엇인가요?,이슬람교,religion,후사인 이븐 알리,이슬람교,4677,2,4677_2
브라만가 속한 종교는 무엇인가요?,힌두교,religion,브라만,힌두교,4678,0,4678_0
살라딘가 따르는 신앙은 무엇인가요?,이슬람교,religion,살라딘,이슬람교,4679,2,4679_2
로마 가톨릭교회가 따르는 신앙은 무엇인가요?,가톨릭주의,religion,로마 가톨릭교회,가톨릭주의,4680,2,4680_2
테오도어 헤르츨가 속한 종교는 무엇인가요?,유대교,religion,테오도어 헤르츨,유대교,4681,0,4681_0
크메르 제국의 종교적 신념은 무엇인가요?,힌두교,religion,크메르 제국,힌두교,4682,1,4682_1
이븐 사우드가 속한 종교는 무엇인가요?,이슬람교,religion,이븐 사우드,이슬람교,4683,0,4683_0
호스니 무바라크의 종교적 신념은 무엇인가요?,이슬람교,religion,호스니 무바라크,이슬람교,4684,1,4684_1
교황 실베스테르 1세의 종교적 신념은 무엇인가요?,기독교,religion,교황 실베스테르 1세,기독교,4685,1,4685_1
마이클 블룸버그가 관여하는 종교는 무엇인가요?,유대교,religion,마이클 블룸버그,유대교,4686,4,4686_4
알리 이븐 아비 탈리브가 속한 종교는 무엇인가요?,이슬람교,religion,알리 이븐 아비 탈리브,이슬람교,4687,0,4687_0
도쿠 우마로프가 속한 종교는 무엇인가요?,이슬람교,religion,도쿠 우마로프,이슬람교,4688,0,4688_0
무함마드 알리가 속한 종교는 무엇인가요?,이슬람교,religion,무함마드 알리,이슬람교,4689,0,4689_0
리처드 1세가 속한 종교는 무엇인가요?,기독교,religion,리처드 1세,기독교,4690,0,4690_0
우스만 이븐 아판가 따르는 신앙은 무엇인가요?,이슬람교,religion,우스만 이븐 아판,이슬람교,4691,2,4691_2
알리 하메네이가 실천하는 종교는 무엇인가요?,이슬람교,religion,알리 하메네이,이슬람교,4692,3,4692_3
톰 크루즈가 속한 종교는 무엇인가요?,사이언톨로지교,religion,톰 크루즈,사이언톨로지교,4693,0,4693_0
마하트마 간디가 관여하는 종교는 무엇인가요?,힌두교,religion,마하트마 간디,힌두교,4694,4,4694_4
하미드 카르자이가 따르는 신앙은 무엇인가요?,이슬람교,religion,하미드 카르자이,이슬람교,4695,2,4695_2
알베르트 슈바이처가 따르는 신앙은 무엇인가요?,기독교,religion,알베르트 슈바이처,기독교,4696,2,4696_2
수카르노가 관여하는 종교는 무엇인가요?,이슬람교,religion,수카르노,이슬람교,4697,4,4697_4
수하르토의 종교적 신념은 무엇인가요?,이슬람교,religion,수하르토,이슬람교,4698,1,4698_1
아이스 큐브가 속한 종교는 무엇인가요?,이슬람교,religion,아이스 큐브,이슬람교,4699,0,4699_0
일리치 라미레스 산체스가 관여하는 종교는 무엇인가요?,이슬람교,religion,일리치 라미레스 산체스,이슬람교,4700,4,4700_4
알마으문가 속한 종교는 무엇인가요?,이슬람교,religion,알마으문,이슬람교,4701,0,4701_0
파티마가 관여하는 종교는 무엇인가요?,이슬람교,religion,파티마,이슬람교,4702,4,4702_4
무하마드 알리 진나의 종교적 신념은 무엇인가요?,이슬람교,religion,무하마드 알리 진나,이슬람교,4703,1,4703_1
베트남 공화국의 종교적 신념은 무엇인가요?,불교,religion,베트남 공화국,불교,4704,1,4704_1
압뒬하미트 2세가 따르는 신앙은 무엇인가요?,이슬람교,religion,압뒬하미트 2세,이슬람교,4705,2,4705_2
알레비파가 관여하는 종교는 무엇인가요?,이슬람교,religion,알레비파,이슬람교,4706,4,4706_4
아웅산수찌가 따르는 신앙은 무엇인가요?,불교,religion,아웅산수찌,불교,4707,2,4707_2
하룬 알라시드가 따르는 신앙은 무엇인가요?,이슬람교,religion,하룬 알라시드,이슬람교,4708,2,4708_2
이사야의 종교적 신념은 무엇인가요?,유대교,religion,이사야,유대교,4709,1,4709_1
아부 바크르가 속한 종교는 무엇인가요?,이슬람교,religion,아부 바크르,이슬람교,4710,0,4710_0
굽타 왕조가 따르는 신앙은 무엇인가요?,힌두교,religion,굽타 왕조,힌두교,4711,2,4711_2
악바르의 종교적 신념은 무엇인가요?,이슬람교,religion,악바르,이슬람교,4712,1,4712_1
이맘가 실천하는 종교는 무엇인가요?,이슬람교,religion,이맘,이슬람교,4713,3,4713_3
루이 14세가 속한 종교는 무엇인가요?,가톨릭주의,religion,루이 14세,가톨릭주의,4714,0,4714_0
성령강림주일의 종교적 신념은 무엇인가요?,기독교,religion,성령강림주일,기독교,4715,1,4715_1
주님의 기도의 종교적 신념은 무엇인가요?,기독교,religion,주님의 기도,기독교,4716,1,4716_1
스칸데르베그가 실천하는 종교는 무엇인가요?,기독교,religion,스칸데르베그,기독교,4717,3,4717_3
에도 막부가 속한 종교는 무엇인가요?,불교,religion,에도 막부,불교,4718,0,4718_0
앙리 3세가 관여하는 종교는 무엇인가요?,가톨릭주의,religion,앙리 3세,가톨릭주의,4719,4,4719_4
무하마드 오마르가 실천하는 종교는 무엇인가요?,이슬람교,religion,무하마드 오마르,이슬람교,4720,3,4720_3
샤를 5세가 관여하는 종교는 무엇인가요?,기독교,religion,샤를 5세,기독교,4721,4,4721_4
마우리아 왕조가 관여하는 종교는 무엇인가요?,힌두교,religion,마우리아 왕조,힌두교,4722,4,4722_4
라마크리슈나가 실천하는 종교는 무엇인가요?,힌두교,religion,라마크리슈나,힌두교,4723,3,4723_3
현장가 속한 종교는 무엇인가요?,불교,religion,현장,불교,4724,0,4724_0
오스만 1세가 속한 종교는 무엇인가요?,이슬람교,religion,오스만 1세,이슬람교,4725,0,4725_0
마태오가 속한 종교는 무엇인가요?,기독교,religion,마태오,기독교,4726,0,4726_0
메흐메트 2세의 종교적 신념은 무엇인가요?,이슬람교,religion,메흐메트 2세,이슬람교,4727,1,4727_1
한나 아렌트가 속한 종교는 무엇인가요?,유대교,religion,한나 아렌트,유대교,4728,0,4728_0
존 트래볼타가 관여하는 종교는 무엇인가요?,사이언톨로지교,religion,존 트래볼타,사이언톨로지교,4729,4,4729_4
로물루스 아우구스투스가 속한 종교는 무엇인가요?,기독교,religion,로물루스 아우구스투스,기독교,4730,0,4730_0
조지프 프리스틀리의 종교적 신념은 무엇인가요?,기독교,religion,조지프 프리스틀리,기독교,4731,1,4731_1
스칸데르베그의 종교적 신념은 무엇인가요?,이슬람교,religion,스칸데르베그,이슬람교,4732,1,4732_1
하피즈가 따르는 신앙은 무엇인가요?,이슬람교,religion,하피즈,이슬람교,4733,2,4733_2
장자크 루소가 따르는 신앙은 무엇인가요?,기독교,religion,장자크 루소,기독교,4734,2,4734_2
앨프레드 대왕가 실천하는 종교는 무엇인가요?,기독교,religion,앨프레드 대왕,기독교,4735,3,4735_3
정화가 실천하는 종교는 무엇인가요?,이슬람교,religion,정화,이슬람교,4736,3,4736_3
이드 울피트르가 속한 종교는 무엇인가요?,이슬람교,religion,이드 울피트르,이슬람교,4737,0,4737_0
자와할랄 네루가 관여하는 종교는 무엇인가요?,힌두교,religion,자와할랄 네루,힌두교,4738,4,4738_4
샤 자한가 따르는 신앙은 무엇인가요?,이슬람교,religion,샤 자한,이슬람교,4739,2,4739_2
무라비트 왕조가 실천하는 종교는 무엇인가요?,이슬람교,religion,무라비트 왕조,이슬람교,4740,3,4740_3
몽골 인민공화국의 종교적 신념은 무엇인가요?,불교,religion,몽골 인민공화국,불교,4741,1,4741_1
스벤 포크발드가 따르는 신앙은 무엇인가요?,기독교,religion,스벤 포크발드,기독교,4742,2,4742_2
사르베팔리 라다크리슈난의 종교적 신념은 무엇인가요?,힌두교,religion,사르베팔리 라다크리슈난,힌두교,4743,1,4743_1
타지마할가 관여하는 종교는 무엇인가요?,이슬람교,religion,타지마할,이슬람교,4744,4,4744_4
무함마드 모르시의 종교적 신념은 무엇인가요?,이슬람교,religion,무함마드 모르시,이슬람교,4745,1,4745_1
아흐메드 1세의 종교적 신념은 무엇인가요?,이슬람교,religion,아흐메드 1세,이슬람교,4746,1,4746_1
프란츠 카프카가 실천하는 종교는 무엇인가요?,유대교,religion,프란츠 카프카,유대교,4747,3,4747_3
할리파 빈 자이드 나하얀가 따르는 신앙은 무엇인가요?,이슬람교,religion,할리파 빈 자이드 나하얀,이슬람교,4748,2,4748_2
에드워드 1세의 종교적 신념은 무엇인가요?,기독교,religion,에드워드 1세,기독교,4749,1,4749_1
메릴린 먼로의 종교적 신념은 무엇인가요?,유대교,religion,메릴린 먼로,유대교,4750,1,4750_1
바부르의 종교적 신념은 무엇인가요?,이슬람교,religion,바부르,이슬람교,4751,1,4751_1
셀림 1세가 속한 종교는 무엇인가요?,이슬람교,religion,셀림 1세,이슬람교,4752,0,4752_0
파흐드 빈 압둘아지즈 알사우드가 관여하는 종교는 무엇인가요?,이슬람교,religion,파흐드 빈 압둘아지즈 알사우드,이슬람교,4753,4,4753_4
페르베즈 무샤라프가 실천하는 종교는 무엇인가요?,이슬람교,religion,페르베즈 무샤라프,이슬람교,4754,3,4754_3
안와르 사다트의 종교적 신념은 무엇인가요?,이슬람교,religion,안와르 사다트,이슬람교,4755,1,4755_1
교황 레오 9세가 관여하는 종교는 무엇인가요?,기독교,religion,교황 레오 9세,기독교,4756,4,4756_4
파리 생제르맹의 본부가 위치한 도시는 어디입니까?,파리,headquarters_location,파리 생제르맹,파리,6101,1,6101_1
피렌체 대학교의 본부는 어디에 있습니까?,피렌체,headquarters_location,피렌체 대학교,피렌체,6102,0,6102_0
국가사회주의 독일 노동자당의 본부를 호스팅하는 장소는 어디인가요?,뮌헨,headquarters_location,국가사회주의 독일 노동자당,뮌헨,6103,4,6103_4
지중해 연합의 본부는 어디에 있습니까?,바르셀로나,headquarters_location,지중해 연합,바르셀로나,6104,0,6104_0
국제형사경찰기구의 본부를 호스팅하는 장소는 어디인가요?,리옹,headquarters_location,국제형사경찰기구,리옹,6105,4,6105_4
민주진보당의 본부의 위치는 어디인가요?,타이베이시,headquarters_location,민주진보당,타이베이시,6106,2,6106_2
EMI의 본부의 위치는 어디인가요?,런던,headquarters_location,EMI,런던,6107,2,6107_2
AS 낭시의 본부는 어디에 있습니까?,낭시,headquarters_location,AS 낭시,낭시,6108,0,6108_0
사운드클라우드의 본부의 위치는 어디인가요?,베를린,headquarters_location,사운드클라우드,베를린,6109,2,6109_2
캐딜락의 본부가 위치한 도시는 어디입니까?,디트로이트,headquarters_location,캐딜락,디트로이트,6110,1,6110_1
폴리도르 레코드의 본부가 위치한 도시는 어디입니까?,런던,headquarters_location,폴리도르 레코드,런던,6111,1,6111_1
닌텐도의 본부는 어디에 있습니까?,교토시,headquarters_location,닌텐도,교토시,6112,3,6112_3
케임브리지 대학교의 본부를 호스팅하는 장소는 어디인가요?,케임브리지,headquarters_location,케임브리지 대학교,케임브리지,6113,4,6113_4
저먼윙스의 본부를 호스팅하는 장소는 어디인가요?,쾰른,headquarters_location,저먼윙스,쾰른,6114,4,6114_4
워싱턴 대학교의 본부를 호스팅하는 장소는 어디인가요?,시애틀,headquarters_location,워싱턴 대학교,시애틀,6115,4,6115_4
에릭슨의 본부는 어디에 있습니까?,스톡홀름,headquarters_location,에릭슨,스톡홀름,6116,0,6116_0
브렌트퍼드 FC의 본부가 위치한 도시는 어디입니까?,런던,headquarters_location,브렌트퍼드 FC,런던,6117,1,6117_1
아프가니스탄 인민민주당의 본부가 위치한 도시는 어디입니까?,카불,headquarters_location,아프가니스탄 인민민주당,카불,6118,1,6118_1
삼성의 본부의 위치는 어디인가요?,서울특별시,headquarters_location,삼성,서울특별시,6119,2,6119_2
베이징 궈안의 본부의 위치는 어디인가요?,베이징시,headquarters_location,베이징 궈안,베이징시,6120,2,6120_2
코민테른의 본부의 위치는 어디인가요?,모스크바,headquarters_location,코민테른,모스크바,6121,2,6121_2
기네스 세계 기록의 본부의 위치는 어디인가요?,런던,headquarters_location,기네스 세계 기록,런던,6122,2,6122_2
세계 체스 연맹의 본부가 위치한 도시는 어디입니까?,아테네,headquarters_location,세계 체스 연맹,아테네,6123,1,6123_1
롤렉스의 본부는 어디에 있습니까?,제네바,headquarters_location,롤렉스,제네바,6124,3,6124_3
아시리아 동방교회의 본부는 어디에 있습니까?,시카고,headquarters_location,아시리아 동방교회,시카고,6125,3,6125_3
파리 대학교의 본부의 위치는 어디인가요?,파리,headquarters_location,파리 대학교,파리,6126,2,6126_2
국제 테니스 연맹의 본부는 어디에 있습니까?,런던,headquarters_location,국제 테니스 연맹,런던,6127,3,6127_3
독일의 소리의 본부가 위치한 도시는 어디입니까?,본,headquarters_location,독일의 소리,본,6128,1,6128_1
셰필드 웬즈데이 FC의 본부는 어디에 있습니까?,셰필드,headquarters_location,셰필드 웬즈데이 FC,셰필드,6129,0,6129_0
세계무역기구의 본부의 위치는 어디인가요?,제네바,headquarters_location,세계무역기구,제네바,6130,2,6130_2
RB 라이프치히의 본부는 어디에 있습니까?,라이프치히,headquarters_location,RB 라이프치히,라이프치히,6131,0,6131_0
미국 축구 연맹의 본부는 어디에 있습니까?,시카고,headquarters_location,미국 축구 연맹,시카고,6132,0,6132_0
BP의 본부의 위치는 어디인가요?,런던,headquarters_location,BP,런던,6133,2,6133_2
레노버의 본부는 어디에 있습니까?,베이징시,headquarters_location,레노버,베이징시,6134,3,6134_3
토요타 자동차의 본부의 위치는 어디인가요?,도요타시,headquarters_location,토요타 자동차,도요타시,6135,2,6135_2
프랑스 과학 아카데미의 본부가 위치한 도시는 어디입니까?,파리,headquarters_location,프랑스 과학 아카데미,파리,6136,1,6136_1
독일 축구 연맹의 본부는 어디에 있습니까?,프랑크푸르트,headquarters_location,독일 축구 연맹,프랑크푸르트,6137,3,6137_3
카롤린스카 연구소의 본부가 위치한 도시는 어디입니까?,스톡홀름,headquarters_location,카롤린스카 연구소,스톡홀름,6138,1,6138_1
이슬람 혁명수비군의 본부를 호스팅하는 장소는 어디인가요?,테헤란,headquarters_location,이슬람 혁명수비군,테헤란,6139,4,6139_4
파리 정치 대학의 본부를 호스팅하는 장소는 어디인가요?,파리,headquarters_location,파리 정치 대학,파리,6140,4,6140_4
FC 디나모 키예프의 본부의 위치는 어디인가요?,키예프,headquarters_location,FC 디나모 키예프,키예프,6141,2,6141_2
FK 사라예보의 본부는 어디에 있습니까?,사라예보,headquarters_location,FK 사라예보,사라예보,6142,3,6142_3
유럽 우주국의 본부는 어디에 있습니까?,파리,headquarters_location,유럽 우주국,파리,6143,3,6143_3
브라운 대학교의 본부의 위치는 어디인가요?,프로비던스,headquarters_location,브라운 대학교,프로비던스,6144,2,6144_2
제네바 대학교의 본부가 위치한 도시는 어디입니까?,제네바,headquarters_location,제네바 대학교,제네바,6145,1,6145_1
도미니코 수도회의 본부는 어디에 있습니까?,로마,headquarters_location,도미니코 수도회,로마,6146,0,6146_0
WWE의 본부가 위치한 도시는 어디입니까?,스탬퍼드,headquarters_location,WWE,스탬퍼드,6147,1,6147_1
맥길 대학교의 본부는 어디에 있습니까?,몬트리올,headquarters_location,맥길 대학교,몬트리올,6148,3,6148_3
카리브 공동체의 본부의 위치는 어디인가요?,조지타운,headquarters_location,카리브 공동체,조지타운,6149,2,6149_2
렉서스의 본부를 호스팅하는 장소는 어디인가요?,나고야시,headquarters_location,렉서스,나고야시,6150,4,6150_4
셰필드 유나이티드 FC의 본부는 어디에 있습니까?,셰필드,headquarters_location,셰필드 유나이티드 FC,셰필드,6151,3,6151_3
macOS를 개발한 책임이 있는 회사는 무엇입니까?,애플,developer,macOS,애플,3674,2,3674_2
iOS의 개발을 인정받은 조직은 무엇입니까?,애플,developer,iOS,애플,3675,4,3675_4
사파리의 개발자는 어떤 회사입니까?,애플,developer,사파리,애플,3676,0,3676_0
포스트스크립트의 개발자는 어떤 회사입니까?,어도비 시스템즈,developer,포스트스크립트,어도비 시스템즈,3677,0,3677_0
윈도 비스타를 개발한 책임이 있는 회사는 무엇입니까?,마이크로소프트,developer,윈도 비스타,마이크로소프트,3678,2,3678_2
인터넷 익스플로러의 개발을 인정받은 조직은 무엇입니까?,마이크로소프트,developer,인터넷 익스플로러,마이크로소프트,3679,4,3679_4
보잉 B-17 플라잉 포트리스가 누에 의해 개발되었습니까?,보잉,developer,보잉 B-17 플라잉 포트리스,보잉,3680,3,3680_3
DirectX의 개발자는 어떤 회사입니까?,마이크로소프트,developer,DirectX,마이크로소프트,3681,0,3681_0
마이크로소프트 윈도우의 개발자는 어떤 회사입니까?,마이크로소프트,developer,마이크로소프트 윈도우,마이크로소프트,3682,0,3682_0
엑스박스 360를 개발한 책임이 있는 회사는 무엇입니까?,마이크로소프트,developer,엑스박스 360,마이크로소프트,3683,2,3683_2
엑스박스 원의 개발자는 어떤 회사입니까?,마이크로소프트,developer,엑스박스 원,마이크로소프트,3684,0,3684_0
MS-DOS를 개발한 책임이 있는 회사는 무엇입니까?,마이크로소프트,developer,MS-DOS,마이크로소프트,3685,2,3685_2
포트란의 개발자는 어떤 회사입니까?,IBM,developer,포트란,IBM,3686,0,3686_0
윈도 1.0를 누가 개발했습니까?,마이크로소프트,developer,윈도 1.0,마이크로소프트,3687,1,3687_1
닌텐도 3DS를 개발한 책임이 있는 회사는 무엇입니까?,닌텐도,developer,닌텐도 3DS,닌텐도,3688,2,3688_2
인텔 80386를 개발한 책임이 있는 회사는 무엇입니까?,인텔,developer,인텔 80386,인텔,3689,2,3689_2
윈도우 10를 개발한 책임이 있는 회사는 무엇입니까?,마이크로소프트,developer,윈도우 10,마이크로소프트,3690,2,3690_2
