question,answer,relation,subject,object,q_index,prompt_id,q_id
Pour quel instrument Itzhak Perlman est-il connu pour jouer?,violon,instrument,Itzhak Perlman,violon,4766,3,4766_3
Quel outil musical Itzhak Perlman maîtrise-t-il?,violon,instrument,Itzhak Perlman,violon,4766,4,4766_4
Quel instrument joue George Martin?,piano,instrument,George Martin,piano,4767,0,4767_0
Quel instrument de musique est joué par George Martin?,piano,instrument,George Martin,piano,4767,1,4767_1
Que fait George Martin pour créer de la musique?,piano,instrument,George Martin,piano,4767,2,4767_2
Pour quel instrument George Martin est-il connu pour jouer?,piano,instrument,George Martin,piano,4767,3,4767_3
Quel outil musical George Martin maîtrise-t-il?,piano,instrument,George Martin,piano,4767,4,4767_4
Quel instrument joue Bob Dylan?,harmonica,instrument,Bob Dylan,harmonica,4768,0,4768_0
Quel instrument de musique est joué par Bob Dylan?,harmonica,instrument,Bob Dylan,harmonica,4768,1,4768_1
Que fait Bob Dylan pour créer de la musique?,harmonica,instrument,Bob Dylan,harmonica,4768,2,4768_2
Pour quel instrument Bob Dylan est-il connu pour jouer?,harmonica,instrument,Bob Dylan,harmonica,4768,3,4768_3
Quel outil musical Bob Dylan maîtrise-t-il?,harmonica,instrument,Bob Dylan,harmonica,4768,4,4768_4
Quel instrument joue Mike Shinoda?,guitare,instrument,Mike Shinoda,guitare,4769,0,4769_0
Quel instrument de musique est joué par Mike Shinoda?,guitare,instrument,Mike Shinoda,guitare,4769,1,4769_1
Que fait Mike Shinoda pour créer de la musique?,guitare,instrument,Mike Shinoda,guitare,4769,2,4769_2
Pour quel instrument Mike Shinoda est-il connu pour jouer?,guitare,instrument,Mike Shinoda,guitare,4769,3,4769_3
Quel outil musical Mike Shinoda maîtrise-t-il?,guitare,instrument,Mike Shinoda,guitare,4769,4,4769_4
Quel instrument joue Jared Leto?,guitare,instrument,Jared Leto,guitare,4770,0,4770_0
Quel instrument de musique est joué par Jared Leto?,guitare,instrument,Jared Leto,guitare,4770,1,4770_1
Que fait Jared Leto pour créer de la musique?,guitare,instrument,Jared Leto,guitare,4770,2,4770_2
Pour quel instrument Jared Leto est-il connu pour jouer?,guitare,instrument,Jared Leto,guitare,4770,3,4770_3
Quel outil musical Jared Leto maîtrise-t-il?,guitare,instrument,Jared Leto,guitare,4770,4,4770_4
Quel instrument joue Wolfgang Amadeus Mozart?,alto,instrument,Wolfgang Amadeus Mozart,alto,4771,0,4771_0
Quel instrument de musique est joué par Wolfgang Amadeus Mozart?,alto,instrument,Wolfgang Amadeus Mozart,alto,4771,1,4771_1
Que fait Wolfgang Amadeus Mozart pour créer de la musique?,alto,instrument,Wolfgang Amadeus Mozart,alto,4771,2,4771_2
Pour quel instrument Wolfgang Amadeus Mozart est-il connu pour jouer?,alto,instrument,Wolfgang Amadeus Mozart,alto,4771,3,4771_3
Quel outil musical Wolfgang Amadeus Mozart maîtrise-t-il?,alto,instrument,Wolfgang Amadeus Mozart,alto,4771,4,4771_4
Quel instrument joue Philip Glass?,piano,instrument,Philip Glass,piano,4772,0,4772_0
Quel instrument de musique est joué par Philip Glass?,piano,instrument,Philip Glass,piano,4772,1,4772_1
Que fait Philip Glass pour créer de la musique?,piano,instrument,Philip Glass,piano,4772,2,4772_2
Pour quel instrument Philip Glass est-il connu pour jouer?,piano,instrument,Philip Glass,piano,4772,3,4772_3
Quel outil musical Philip Glass maîtrise-t-il?,piano,instrument,Philip Glass,piano,4772,4,4772_4
Quel instrument joue Giuseppe Tartini?,violon,instrument,Giuseppe Tartini,violon,4773,0,4773_0
Quel instrument de musique est joué par Giuseppe Tartini?,violon,instrument,Giuseppe Tartini,violon,4773,1,4773_1
Que fait Giuseppe Tartini pour créer de la musique?,violon,instrument,Giuseppe Tartini,violon,4773,2,4773_2
Pour quel instrument Giuseppe Tartini est-il connu pour jouer?,violon,instrument,Giuseppe Tartini,violon,4773,3,4773_3
Quel outil musical Giuseppe Tartini maîtrise-t-il?,violon,instrument,Giuseppe Tartini,violon,4773,4,4773_4
Quel instrument joue Francis Poulenc?,piano,instrument,Francis Poulenc,piano,4774,0,4774_0
Quel instrument de musique est joué par Francis Poulenc?,piano,instrument,Francis Poulenc,piano,4774,1,4774_1
Que fait Francis Poulenc pour créer de la musique?,piano,instrument,Francis Poulenc,piano,4774,2,4774_2
Pour quel instrument Francis Poulenc est-il connu pour jouer?,piano,instrument,Francis Poulenc,piano,4774,3,4774_3
Quel outil musical Francis Poulenc maîtrise-t-il?,piano,instrument,Francis Poulenc,piano,4774,4,4774_4
Quel instrument joue Brad Delson?,guitare,instrument,Brad Delson,guitare,4775,0,4775_0
Quel instrument de musique est joué par Brad Delson?,guitare,instrument,Brad Delson,guitare,4775,1,4775_1
Que fait Brad Delson pour créer de la musique?,guitare,instrument,Brad Delson,guitare,4775,2,4775_2
Pour quel instrument Brad Delson est-il connu pour jouer?,guitare,instrument,Brad Delson,guitare,4775,3,4775_3
Quel outil musical Brad Delson maîtrise-t-il?,guitare,instrument,Brad Delson,guitare,4775,4,4775_4
Quel instrument joue Lady Gaga?,piano,instrument,Lady Gaga,piano,4776,0,4776_0
Quel instrument de musique est joué par Lady Gaga?,piano,instrument,Lady Gaga,piano,4776,1,4776_1
Que fait Lady Gaga pour créer de la musique?,piano,instrument,Lady Gaga,piano,4776,2,4776_2
Pour quel instrument Lady Gaga est-il connu pour jouer?,piano,instrument,Lady Gaga,piano,4776,3,4776_3
Quel outil musical Lady Gaga maîtrise-t-il?,piano,instrument,Lady Gaga,piano,4776,4,4776_4
Quel instrument joue Elvis Presley?,guitare,instrument,Elvis Presley,guitare,4777,0,4777_0
Quel instrument de musique est joué par Elvis Presley?,guitare,instrument,Elvis Presley,guitare,4777,1,4777_1
Que fait Elvis Presley pour créer de la musique?,guitare,instrument,Elvis Presley,guitare,4777,2,4777_2
Pour quel instrument Elvis Presley est-il connu pour jouer?,guitare,instrument,Elvis Presley,guitare,4777,3,4777_3
Quel outil musical Elvis Presley maîtrise-t-il?,guitare,instrument,Elvis Presley,guitare,4777,4,4777_4
Quel instrument joue Johann Strauss?,violon,instrument,Johann Strauss,violon,4778,0,4778_0
Quel instrument de musique est joué par Johann Strauss?,violon,instrument,Johann Strauss,violon,4778,1,4778_1
Que fait Johann Strauss pour créer de la musique?,violon,instrument,Johann Strauss,violon,4778,2,4778_2
Pour quel instrument Johann Strauss est-il connu pour jouer?,violon,instrument,Johann Strauss,violon,4778,3,4778_3
Quel outil musical Johann Strauss maîtrise-t-il?,violon,instrument,Johann Strauss,violon,4778,4,4778_4
Quel instrument joue Leonard Cohen?,guitare,instrument,Leonard Cohen,guitare,4779,0,4779_0
Quel instrument de musique est joué par Leonard Cohen?,guitare,instrument,Leonard Cohen,guitare,4779,1,4779_1
Que fait Leonard Cohen pour créer de la musique?,guitare,instrument,Leonard Cohen,guitare,4779,2,4779_2
Pour quel instrument Leonard Cohen est-il connu pour jouer?,guitare,instrument,Leonard Cohen,guitare,4779,3,4779_3
Quel outil musical Leonard Cohen maîtrise-t-il?,guitare,instrument,Leonard Cohen,guitare,4779,4,4779_4
Quel instrument joue George Gershwin?,piano,instrument,George Gershwin,piano,4780,0,4780_0
Quel instrument de musique est joué par George Gershwin?,piano,instrument,George Gershwin,piano,4780,1,4780_1
Que fait George Gershwin pour créer de la musique?,piano,instrument,George Gershwin,piano,4780,2,4780_2
Pour quel instrument George Gershwin est-il connu pour jouer?,piano,instrument,George Gershwin,piano,4780,3,4780_3
Quel outil musical George Gershwin maîtrise-t-il?,piano,instrument,George Gershwin,piano,4780,4,4780_4
Quel instrument joue Ernest Chausson?,piano,instrument,Ernest Chausson,piano,4781,0,4781_0
Quel instrument de musique est joué par Ernest Chausson?,piano,instrument,Ernest Chausson,piano,4781,1,4781_1
Que fait Ernest Chausson pour créer de la musique?,piano,instrument,Ernest Chausson,piano,4781,2,4781_2
Pour quel instrument Ernest Chausson est-il connu pour jouer?,piano,instrument,Ernest Chausson,piano,4781,3,4781_3
Quel outil musical Ernest Chausson maîtrise-t-il?,piano,instrument,Ernest Chausson,piano,4781,4,4781_4
Quel instrument joue Céline Dion?,piano,instrument,Céline Dion,piano,4782,0,4782_0
Quel instrument de musique est joué par Céline Dion?,piano,instrument,Céline Dion,piano,4782,1,4782_1
Que fait Céline Dion pour créer de la musique?,piano,instrument,Céline Dion,piano,4782,2,4782_2
Pour quel instrument Céline Dion est-il connu pour jouer?,piano,instrument,Céline Dion,piano,4782,3,4782_3
Quel outil musical Céline Dion maîtrise-t-il?,piano,instrument,Céline Dion,piano,4782,4,4782_4
Quel instrument joue Bruce Springsteen?,harmonica,instrument,Bruce Springsteen,harmonica,4783,0,4783_0
Quel instrument de musique est joué par Bruce Springsteen?,harmonica,instrument,Bruce Springsteen,harmonica,4783,1,4783_1
Que fait Bruce Springsteen pour créer de la musique?,harmonica,instrument,Bruce Springsteen,harmonica,4783,2,4783_2
Pour quel instrument Bruce Springsteen est-il connu pour jouer?,harmonica,instrument,Bruce Springsteen,harmonica,4783,3,4783_3
Quel outil musical Bruce Springsteen maîtrise-t-il?,harmonica,instrument,Bruce Springsteen,harmonica,4783,4,4783_4
Quel instrument joue Carl Czerny?,piano,instrument,Carl Czerny,piano,4784,0,4784_0
Quel instrument de musique est joué par Carl Czerny?,piano,instrument,Carl Czerny,piano,4784,1,4784_1
Que fait Carl Czerny pour créer de la musique?,piano,instrument,Carl Czerny,piano,4784,2,4784_2
Pour quel instrument Carl Czerny est-il connu pour jouer?,piano,instrument,Carl Czerny,piano,4784,3,4784_3
Quel outil musical Carl Czerny maîtrise-t-il?,piano,instrument,Carl Czerny,piano,4784,4,4784_4
Quel instrument joue Antonio Vivaldi?,violon,instrument,Antonio Vivaldi,violon,4785,0,4785_0
Quel instrument de musique est joué par Antonio Vivaldi?,violon,instrument,Antonio Vivaldi,violon,4785,1,4785_1
Que fait Antonio Vivaldi pour créer de la musique?,violon,instrument,Antonio Vivaldi,violon,4785,2,4785_2
Pour quel instrument Antonio Vivaldi est-il connu pour jouer?,violon,instrument,Antonio Vivaldi,violon,4785,3,4785_3
Quel outil musical Antonio Vivaldi maîtrise-t-il?,violon,instrument,Antonio Vivaldi,violon,4785,4,4785_4
Quel instrument joue Jimi Hendrix?,guitare,instrument,Jimi Hendrix,guitare,4786,0,4786_0
Quel instrument de musique est joué par Jimi Hendrix?,guitare,instrument,Jimi Hendrix,guitare,4786,1,4786_1
Que fait Jimi Hendrix pour créer de la musique?,guitare,instrument,Jimi Hendrix,guitare,4786,2,4786_2
Pour quel instrument Jimi Hendrix est-il connu pour jouer?,guitare,instrument,Jimi Hendrix,guitare,4786,3,4786_3
Quel outil musical Jimi Hendrix maîtrise-t-il?,guitare,instrument,Jimi Hendrix,guitare,4786,4,4786_4
Quel instrument joue Paul Hindemith?,alto,instrument,Paul Hindemith,alto,4787,0,4787_0
Quel instrument de musique est joué par Paul Hindemith?,alto,instrument,Paul Hindemith,alto,4787,1,4787_1
Que fait Paul Hindemith pour créer de la musique?,alto,instrument,Paul Hindemith,alto,4787,2,4787_2
Pour quel instrument Paul Hindemith est-il connu pour jouer?,alto,instrument,Paul Hindemith,alto,4787,3,4787_3
Quel outil musical Paul Hindemith maîtrise-t-il?,alto,instrument,Paul Hindemith,alto,4787,4,4787_4
Quel instrument joue John Coltrane?,clarinette,instrument,John Coltrane,clarinette,4788,0,4788_0
Quel instrument de musique est joué par John Coltrane?,clarinette,instrument,John Coltrane,clarinette,4788,1,4788_1
Que fait John Coltrane pour créer de la musique?,clarinette,instrument,John Coltrane,clarinette,4788,2,4788_2
Pour quel instrument John Coltrane est-il connu pour jouer?,clarinette,instrument,John Coltrane,clarinette,4788,3,4788_3
Quel outil musical John Coltrane maîtrise-t-il?,clarinette,instrument,John Coltrane,clarinette,4788,4,4788_4
Quel instrument joue Georges Enesco?,violon,instrument,Georges Enesco,violon,4789,0,4789_0
Quel instrument de musique est joué par Georges Enesco?,violon,instrument,Georges Enesco,violon,4789,1,4789_1
Que fait Georges Enesco pour créer de la musique?,violon,instrument,Georges Enesco,violon,4789,2,4789_2
Pour quel instrument Georges Enesco est-il connu pour jouer?,violon,instrument,Georges Enesco,violon,4789,3,4789_3
Quel outil musical Georges Enesco maîtrise-t-il?,violon,instrument,Georges Enesco,violon,4789,4,4789_4
Quel instrument joue Paul McCartney?,piano,instrument,Paul McCartney,piano,4790,0,4790_0
Quel instrument de musique est joué par Paul McCartney?,piano,instrument,Paul McCartney,piano,4790,1,4790_1
Que fait Paul McCartney pour créer de la musique?,piano,instrument,Paul McCartney,piano,4790,2,4790_2
Pour quel instrument Paul McCartney est-il connu pour jouer?,piano,instrument,Paul McCartney,piano,4790,3,4790_3
Quel outil musical Paul McCartney maîtrise-t-il?,piano,instrument,Paul McCartney,piano,4790,4,4790_4
Quel instrument joue Tomaso Albinoni?,violon,instrument,Tomaso Albinoni,violon,4791,0,4791_0
Quel instrument de musique est joué par Tomaso Albinoni?,violon,instrument,Tomaso Albinoni,violon,4791,1,4791_1
Que fait Tomaso Albinoni pour créer de la musique?,violon,instrument,Tomaso Albinoni,violon,4791,2,4791_2
Pour quel instrument Tomaso Albinoni est-il connu pour jouer?,violon,instrument,Tomaso Albinoni,violon,4791,3,4791_3
Quel outil musical Tomaso Albinoni maîtrise-t-il?,violon,instrument,Tomaso Albinoni,violon,4791,4,4791_4
Quel instrument joue Robert Schumann?,piano,instrument,Robert Schumann,piano,4792,0,4792_0
Quel instrument de musique est joué par Robert Schumann?,piano,instrument,Robert Schumann,piano,4792,1,4792_1
Que fait Robert Schumann pour créer de la musique?,piano,instrument,Robert Schumann,piano,4792,2,4792_2
Pour quel instrument Robert Schumann est-il connu pour jouer?,piano,instrument,Robert Schumann,piano,4792,3,4792_3
Quel outil musical Robert Schumann maîtrise-t-il?,piano,instrument,Robert Schumann,piano,4792,4,4792_4
Quel instrument joue Arthur Rubinstein?,piano,instrument,Arthur Rubinstein,piano,4793,0,4793_0
Quel instrument de musique est joué par Arthur Rubinstein?,piano,instrument,Arthur Rubinstein,piano,4793,1,4793_1
Que fait Arthur Rubinstein pour créer de la musique?,piano,instrument,Arthur Rubinstein,piano,4793,2,4793_2
Pour quel instrument Arthur Rubinstein est-il connu pour jouer?,piano,instrument,Arthur Rubinstein,piano,4793,3,4793_3
Quel outil musical Arthur Rubinstein maîtrise-t-il?,piano,instrument,Arthur Rubinstein,piano,4793,4,4793_4
Quel instrument joue Thelonious Monk?,piano,instrument,Thelonious Monk,piano,4794,0,4794_0
Quel instrument de musique est joué par Thelonious Monk?,piano,instrument,Thelonious Monk,piano,4794,1,4794_1
Que fait Thelonious Monk pour créer de la musique?,piano,instrument,Thelonious Monk,piano,4794,2,4794_2
Pour quel instrument Thelonious Monk est-il connu pour jouer?,piano,instrument,Thelonious Monk,piano,4794,3,4794_3
Quel outil musical Thelonious Monk maîtrise-t-il?,piano,instrument,Thelonious Monk,piano,4794,4,4794_4
Quel instrument joue Mike Shinoda?,piano,instrument,Mike Shinoda,piano,4795,0,4795_0
Quel instrument de musique est joué par Mike Shinoda?,piano,instrument,Mike Shinoda,piano,4795,1,4795_1
Que fait Mike Shinoda pour créer de la musique?,piano,instrument,Mike Shinoda,piano,4795,2,4795_2
Pour quel instrument Mike Shinoda est-il connu pour jouer?,piano,instrument,Mike Shinoda,piano,4795,3,4795_3
Quel outil musical Mike Shinoda maîtrise-t-il?,piano,instrument,Mike Shinoda,piano,4795,4,4795_4
Quel instrument joue Eric Clapton?,guitare,instrument,Eric Clapton,guitare,4796,0,4796_0
Quel instrument de musique est joué par Eric Clapton?,guitare,instrument,Eric Clapton,guitare,4796,1,4796_1
Que fait Eric Clapton pour créer de la musique?,guitare,instrument,Eric Clapton,guitare,4796,2,4796_2
Pour quel instrument Eric Clapton est-il connu pour jouer?,guitare,instrument,Eric Clapton,guitare,4796,3,4796_3
Quel outil musical Eric Clapton maîtrise-t-il?,guitare,instrument,Eric Clapton,guitare,4796,4,4796_4
Quel instrument joue Franz Liszt?,piano,instrument,Franz Liszt,piano,4797,0,4797_0
Quel instrument de musique est joué par Franz Liszt?,piano,instrument,Franz Liszt,piano,4797,1,4797_1
Que fait Franz Liszt pour créer de la musique?,piano,instrument,Franz Liszt,piano,4797,2,4797_2
Pour quel instrument Franz Liszt est-il connu pour jouer?,piano,instrument,Franz Liszt,piano,4797,3,4797_3
Quel outil musical Franz Liszt maîtrise-t-il?,piano,instrument,Franz Liszt,piano,4797,4,4797_4
Quel instrument joue Stevie Wonder?,harmonica,instrument,Stevie Wonder,harmonica,4798,0,4798_0
Quel instrument de musique est joué par Stevie Wonder?,harmonica,instrument,Stevie Wonder,harmonica,4798,1,4798_1
Que fait Stevie Wonder pour créer de la musique?,harmonica,instrument,Stevie Wonder,harmonica,4798,2,4798_2
Pour quel instrument Stevie Wonder est-il connu pour jouer?,harmonica,instrument,Stevie Wonder,harmonica,4798,3,4798_3
Quel outil musical Stevie Wonder maîtrise-t-il?,harmonica,instrument,Stevie Wonder,harmonica,4798,4,4798_4
Quel instrument joue Jared Leto?,violon,instrument,Jared Leto,violon,4799,0,4799_0
Quel instrument de musique est joué par Jared Leto?,violon,instrument,Jared Leto,violon,4799,1,4799_1
Que fait Jared Leto pour créer de la musique?,violon,instrument,Jared Leto,violon,4799,2,4799_2
Pour quel instrument Jared Leto est-il connu pour jouer?,violon,instrument,Jared Leto,violon,4799,3,4799_3
Quel outil musical Jared Leto maîtrise-t-il?,violon,instrument,Jared Leto,violon,4799,4,4799_4
Quel instrument joue Johannes Brahms?,piano,instrument,Johannes Brahms,piano,4800,0,4800_0
Quel instrument de musique est joué par Johannes Brahms?,piano,instrument,Johannes Brahms,piano,4800,1,4800_1
Que fait Johannes Brahms pour créer de la musique?,piano,instrument,Johannes Brahms,piano,4800,2,4800_2
Pour quel instrument Johannes Brahms est-il connu pour jouer?,piano,instrument,Johannes Brahms,piano,4800,3,4800_3
Quel outil musical Johannes Brahms maîtrise-t-il?,piano,instrument,Johannes Brahms,piano,4800,4,4800_4
Quel instrument joue Ray Charles?,piano,instrument,Ray Charles,piano,4801,0,4801_0
Quel instrument de musique est joué par Ray Charles?,piano,instrument,Ray Charles,piano,4801,1,4801_1
Que fait Ray Charles pour créer de la musique?,piano,instrument,Ray Charles,piano,4801,2,4801_2
Pour quel instrument Ray Charles est-il connu pour jouer?,piano,instrument,Ray Charles,piano,4801,3,4801_3
Quel outil musical Ray Charles maîtrise-t-il?,piano,instrument,Ray Charles,piano,4801,4,4801_4
Quel instrument joue Brian May?,guitare,instrument,Brian May,guitare,4802,0,4802_0
Quel instrument de musique est joué par Brian May?,guitare,instrument,Brian May,guitare,4802,1,4802_1
Que fait Brian May pour créer de la musique?,guitare,instrument,Brian May,guitare,4802,2,4802_2
Pour quel instrument Brian May est-il connu pour jouer?,guitare,instrument,Brian May,guitare,4802,3,4802_3
Quel outil musical Brian May maîtrise-t-il?,guitare,instrument,Brian May,guitare,4802,4,4802_4
Quelle religion est affiliée à Siddhartha Gautama?,bouddhisme,religion,Siddhartha Gautama,bouddhisme,4632,0,4632_0
Quelle est la croyance religieuse de Siddhartha Gautama?,bouddhisme,religion,Siddhartha Gautama,bouddhisme,4632,1,4632_1
Quelle foi Siddhartha Gautama suit-elle?,bouddhisme,religion,Siddhartha Gautama,bouddhisme,4632,2,4632_2
Quelle religion pratique Siddhartha Gautama?,bouddhisme,religion,Siddhartha Gautama,bouddhisme,4632,3,4632_3
Dans quelle religion Siddhartha Gautama est-il impliqué?,bouddhisme,religion,Siddhartha Gautama,bouddhisme,4632,4,4632_4
Quelle religion est affiliée à Augustin d'Hippone?,christianisme,religion,Augustin d'Hippone,christianisme,4633,0,4633_0
Quelle est la croyance religieuse de Augustin d'Hippone?,christianisme,religion,Augustin d'Hippone,christianisme,4633,1,4633_1
Quelle foi Augustin d'Hippone suit-elle?,christianisme,religion,Augustin d'Hippone,christianisme,4633,2,4633_2
Quelle religion pratique Augustin d'Hippone?,christianisme,religion,Augustin d'Hippone,christianisme,4633,3,4633_3
Dans quelle religion Augustin d'Hippone est-il impliqué?,christianisme,religion,Augustin d'Hippone,christianisme,4633,4,4633_4
Quelle religion est affiliée à Albanais?,musulman,religion,Albanais,musulman,4634,0,4634_0
Quelle est la croyance religieuse de Albanais?,musulman,religion,Albanais,musulman,4634,1,4634_1
Quelle foi Albanais suit-elle?,musulman,religion,Albanais,musulman,4634,2,4634_2
Quelle religion pratique Albanais?,musulman,religion,Albanais,musulman,4634,3,4634_3
Dans quelle religion Albanais est-il impliqué?,musulman,religion,Albanais,musulman,4634,4,4634_4
Quelle religion est affiliée à Bède le Vénérable?,christianisme,religion,Bède le Vénérable,christianisme,4635,0,4635_0
Quelle est la croyance religieuse de Bède le Vénérable?,christianisme,religion,Bède le Vénérable,christianisme,4635,1,4635_1
Quelle foi Bède le Vénérable suit-elle?,christianisme,religion,Bède le Vénérable,christianisme,4635,2,4635_2
Quelle religion pratique Bède le Vénérable?,christianisme,religion,Bède le Vénérable,christianisme,4635,3,4635_3
Dans quelle religion Bède le Vénérable est-il impliqué?,christianisme,religion,Bède le Vénérable,christianisme,4635,4,4635_4
Quelle religion est affiliée à Constantin Ier?,christianisme,religion,Constantin Ier,christianisme,4636,0,4636_0
Quelle est la croyance religieuse de Constantin Ier?,christianisme,religion,Constantin Ier,christianisme,4636,1,4636_1
Quelle foi Constantin Ier suit-elle?,christianisme,religion,Constantin Ier,christianisme,4636,2,4636_2
Quelle religion pratique Constantin Ier?,christianisme,religion,Constantin Ier,christianisme,4636,3,4636_3
Dans quelle religion Constantin Ier est-il impliqué?,christianisme,religion,Constantin Ier,christianisme,4636,4,4636_4
Quelle religion est affiliée à Jacob?,judaïsme,religion,Jacob,judaïsme,4637,0,4637_0
Quelle est la croyance religieuse de Jacob?,judaïsme,religion,Jacob,judaïsme,4637,1,4637_1
Quelle foi Jacob suit-elle?,judaïsme,religion,Jacob,judaïsme,4637,2,4637_2
Quelle religion pratique Jacob?,judaïsme,religion,Jacob,judaïsme,4637,3,4637_3
Dans quelle religion Jacob est-il impliqué?,judaïsme,religion,Jacob,judaïsme,4637,4,4637_4
Quelle religion est affiliée à évêque?,christianisme,religion,évêque,christianisme,4638,0,4638_0
Quelle est la croyance religieuse de évêque?,christianisme,religion,évêque,christianisme,4638,1,4638_1
Quelle foi évêque suit-elle?,christianisme,religion,évêque,christianisme,4638,2,4638_2
Quelle religion pratique évêque?,christianisme,religion,évêque,christianisme,4638,3,4638_3
Dans quelle religion évêque est-il impliqué?,christianisme,religion,évêque,christianisme,4638,4,4638_4
