question,answer,relation,subject,object,q_index,prompt_id,q_id
沃尔夫冈·阿马德乌斯·莫扎特 演奏什么乐器？,中提琴,instrument,沃尔夫冈·阿马德乌斯·莫扎特,中提琴,4771,0,4771_0
沃尔夫冈·阿马德乌斯·莫扎特 演奏哪种乐器？,中提琴,instrument,沃尔夫冈·阿马德乌斯·莫扎特,中提琴,4771,1,4771_1
沃尔夫冈·阿马德乌斯·莫扎特 用什么来创作音乐？,中提琴,instrument,沃尔夫冈·阿马德乌斯·莫扎特,中提琴,4771,2,4771_2
沃尔夫冈·阿马德乌斯·莫扎特 以演奏哪种乐器而闻名？,中提琴,instrument,沃尔夫冈·阿马德乌斯·莫扎特,中提琴,4771,3,4771_3
沃尔夫冈·阿马德乌斯·莫扎特 擅长使用哪种乐器？,中提琴,instrument,沃尔夫冈·阿马德乌斯·莫扎特,中提琴,4771,4,4771_4
菲利普·格拉斯 演奏什么乐器？,钢琴,instrument,菲利普·格拉斯,钢琴,4772,0,4772_0
菲利普·格拉斯 演奏哪种乐器？,钢琴,instrument,菲利普·格拉斯,钢琴,4772,1,4772_1
菲利普·格拉斯 用什么来创作音乐？,钢琴,instrument,菲利普·格拉斯,钢琴,4772,2,4772_2
菲利普·格拉斯 以演奏哪种乐器而闻名？,钢琴,instrument,菲利普·格拉斯,钢琴,4772,3,4772_3
菲利普·格拉斯 擅长使用哪种乐器？,钢琴,instrument,菲利普·格拉斯,钢琴,4772,4,4772_4
朱塞佩·塔替尼 演奏什么乐器？,小提琴,instrument,朱塞佩·塔替尼,小提琴,4773,0,4773_0
朱塞佩·塔替尼 演奏哪种乐器？,小提琴,instrument,朱塞佩·塔替尼,小提琴,4773,1,4773_1
朱塞佩·塔替尼 用什么来创作音乐？,小提琴,instrument,朱塞佩·塔替尼,小提琴,4773,2,4773_2
朱塞佩·塔替尼 以演奏哪种乐器而闻名？,小提琴,instrument,朱塞佩·塔替尼,小提琴,4773,3,4773_3
朱塞佩·塔替尼 擅长使用哪种乐器？,小提琴,instrument,朱塞佩·塔替尼,小提琴,4773,4,4773_4
弗朗西斯·普朗克 演奏什么乐器？,钢琴,instrument,弗朗西斯·普朗克,钢琴,4774,0,4774_0
弗朗西斯·普朗克 演奏哪种乐器？,钢琴,instrument,弗朗西斯·普朗克,钢琴,4774,1,4774_1
弗朗西斯·普朗克 用什么来创作音乐？,钢琴,instrument,弗朗西斯·普朗克,钢琴,4774,2,4774_2
弗朗西斯·普朗克 以演奏哪种乐器而闻名？,钢琴,instrument,弗朗西斯·普朗克,钢琴,4774,3,4774_3
弗朗西斯·普朗克 擅长使用哪种乐器？,钢琴,instrument,弗朗西斯·普朗克,钢琴,4774,4,4774_4
布莱德·达尔森 演奏什么乐器？,吉他,instrument,布莱德·达尔森,吉他,4775,0,4775_0
布莱德·达尔森 演奏哪种乐器？,吉他,instrument,布莱德·达尔森,吉他,4775,1,4775_1
布莱德·达尔森 用什么来创作音乐？,吉他,instrument,布莱德·达尔森,吉他,4775,2,4775_2
布莱德·达尔森 以演奏哪种乐器而闻名？,吉他,instrument,布莱德·达尔森,吉他,4775,3,4775_3
布莱德·达尔森 擅长使用哪种乐器？,吉他,instrument,布莱德·达尔森,吉他,4775,4,4775_4
嘎嘎小姐 演奏什么乐器？,钢琴,instrument,嘎嘎小姐,钢琴,4776,0,4776_0
嘎嘎小姐 演奏哪种乐器？,钢琴,instrument,嘎嘎小姐,钢琴,4776,1,4776_1
嘎嘎小姐 用什么来创作音乐？,钢琴,instrument,嘎嘎小姐,钢琴,4776,2,4776_2
嘎嘎小姐 以演奏哪种乐器而闻名？,钢琴,instrument,嘎嘎小姐,钢琴,4776,3,4776_3
嘎嘎小姐 擅长使用哪种乐器？,钢琴,instrument,嘎嘎小姐,钢琴,4776,4,4776_4
埃尔维斯·亚伦·普雷斯利 演奏什么乐器？,吉他,instrument,埃尔维斯·亚伦·普雷斯利,吉他,4777,0,4777_0
埃尔维斯·亚伦·普雷斯利 演奏哪种乐器？,吉他,instrument,埃尔维斯·亚伦·普雷斯利,吉他,4777,1,4777_1
埃尔维斯·亚伦·普雷斯利 用什么来创作音乐？,吉他,instrument,埃尔维斯·亚伦·普雷斯利,吉他,4777,2,4777_2
埃尔维斯·亚伦·普雷斯利 以演奏哪种乐器而闻名？,吉他,instrument,埃尔维斯·亚伦·普雷斯利,吉他,4777,3,4777_3
埃尔维斯·亚伦·普雷斯利 擅长使用哪种乐器？,吉他,instrument,埃尔维斯·亚伦·普雷斯利,吉他,4777,4,4777_4
老约翰·施特劳斯 演奏什么乐器？,小提琴,instrument,老约翰·施特劳斯,小提琴,4778,0,4778_0
老约翰·施特劳斯 演奏哪种乐器？,小提琴,instrument,老约翰·施特劳斯,小提琴,4778,1,4778_1
老约翰·施特劳斯 用什么来创作音乐？,小提琴,instrument,老约翰·施特劳斯,小提琴,4778,2,4778_2
老约翰·施特劳斯 以演奏哪种乐器而闻名？,小提琴,instrument,老约翰·施特劳斯,小提琴,4778,3,4778_3
老约翰·施特劳斯 擅长使用哪种乐器？,小提琴,instrument,老约翰·施特劳斯,小提琴,4778,4,4778_4
里奥纳德·科恩 演奏什么乐器？,吉他,instrument,里奥纳德·科恩,吉他,4779,0,4779_0
里奥纳德·科恩 演奏哪种乐器？,吉他,instrument,里奥纳德·科恩,吉他,4779,1,4779_1
里奥纳德·科恩 用什么来创作音乐？,吉他,instrument,里奥纳德·科恩,吉他,4779,2,4779_2
里奥纳德·科恩 以演奏哪种乐器而闻名？,吉他,instrument,里奥纳德·科恩,吉他,4779,3,4779_3
里奥纳德·科恩 擅长使用哪种乐器？,吉他,instrument,里奥纳德·科恩,吉他,4779,4,4779_4
乔治·雅各布·格甚温 演奏什么乐器？,钢琴,instrument,乔治·雅各布·格甚温,钢琴,4780,0,4780_0
乔治·雅各布·格甚温 演奏哪种乐器？,钢琴,instrument,乔治·雅各布·格甚温,钢琴,4780,1,4780_1
乔治·雅各布·格甚温 用什么来创作音乐？,钢琴,instrument,乔治·雅各布·格甚温,钢琴,4780,2,4780_2
乔治·雅各布·格甚温 以演奏哪种乐器而闻名？,钢琴,instrument,乔治·雅各布·格甚温,钢琴,4780,3,4780_3
乔治·雅各布·格甚温 擅长使用哪种乐器？,钢琴,instrument,乔治·雅各布·格甚温,钢琴,4780,4,4780_4
欧内斯特·肖松 演奏什么乐器？,钢琴,instrument,欧内斯特·肖松,钢琴,4781,0,4781_0
欧内斯特·肖松 演奏哪种乐器？,钢琴,instrument,欧内斯特·肖松,钢琴,4781,1,4781_1
欧内斯特·肖松 用什么来创作音乐？,钢琴,instrument,欧内斯特·肖松,钢琴,4781,2,4781_2
欧内斯特·肖松 以演奏哪种乐器而闻名？,钢琴,instrument,欧内斯特·肖松,钢琴,4781,3,4781_3
欧内斯特·肖松 擅长使用哪种乐器？,钢琴,instrument,欧内斯特·肖松,钢琴,4781,4,4781_4
席琳·狄翁 演奏什么乐器？,钢琴,instrument,席琳·狄翁,钢琴,4782,0,4782_0
席琳·狄翁 演奏哪种乐器？,钢琴,instrument,席琳·狄翁,钢琴,4782,1,4782_1
席琳·狄翁 用什么来创作音乐？,钢琴,instrument,席琳·狄翁,钢琴,4782,2,4782_2
席琳·狄翁 以演奏哪种乐器而闻名？,钢琴,instrument,席琳·狄翁,钢琴,4782,3,4782_3
席琳·狄翁 擅长使用哪种乐器？,钢琴,instrument,席琳·狄翁,钢琴,4782,4,4782_4
布鲁斯·斯普林斯廷 演奏什么乐器？,口琴,instrument,布鲁斯·斯普林斯廷,口琴,4783,0,4783_0
布鲁斯·斯普林斯廷 演奏哪种乐器？,口琴,instrument,布鲁斯·斯普林斯廷,口琴,4783,1,4783_1
布鲁斯·斯普林斯廷 用什么来创作音乐？,口琴,instrument,布鲁斯·斯普林斯廷,口琴,4783,2,4783_2
布鲁斯·斯普林斯廷 以演奏哪种乐器而闻名？,口琴,instrument,布鲁斯·斯普林斯廷,口琴,4783,3,4783_3
布鲁斯·斯普林斯廷 擅长使用哪种乐器？,口琴,instrument,布鲁斯·斯普林斯廷,口琴,4783,4,4783_4
卡尔·车尔尼 演奏什么乐器？,钢琴,instrument,卡尔·车尔尼,钢琴,4784,0,4784_0
卡尔·车尔尼 演奏哪种乐器？,钢琴,instrument,卡尔·车尔尼,钢琴,4784,1,4784_1
卡尔·车尔尼 用什么来创作音乐？,钢琴,instrument,卡尔·车尔尼,钢琴,4784,2,4784_2
卡尔·车尔尼 以演奏哪种乐器而闻名？,钢琴,instrument,卡尔·车尔尼,钢琴,4784,3,4784_3
卡尔·车尔尼 擅长使用哪种乐器？,钢琴,instrument,卡尔·车尔尼,钢琴,4784,4,4784_4
安东尼奥·维瓦尔第 演奏什么乐器？,小提琴,instrument,安东尼奥·维瓦尔第,小提琴,4785,0,4785_0
安东尼奥·维瓦尔第 演奏哪种乐器？,小提琴,instrument,安东尼奥·维瓦尔第,小提琴,4785,1,4785_1
安东尼奥·维瓦尔第 用什么来创作音乐？,小提琴,instrument,安东尼奥·维瓦尔第,小提琴,4785,2,4785_2
安东尼奥·维瓦尔第 以演奏哪种乐器而闻名？,小提琴,instrument,安东尼奥·维瓦尔第,小提琴,4785,3,4785_3
安东尼奥·维瓦尔第 擅长使用哪种乐器？,小提琴,instrument,安东尼奥·维瓦尔第,小提琴,4785,4,4785_4
吉米·亨德里克斯 演奏什么乐器？,吉他,instrument,吉米·亨德里克斯,吉他,4786,0,4786_0
吉米·亨德里克斯 演奏哪种乐器？,吉他,instrument,吉米·亨德里克斯,吉他,4786,1,4786_1
吉米·亨德里克斯 用什么来创作音乐？,吉他,instrument,吉米·亨德里克斯,吉他,4786,2,4786_2
吉米·亨德里克斯 以演奏哪种乐器而闻名？,吉他,instrument,吉米·亨德里克斯,吉他,4786,3,4786_3
吉米·亨德里克斯 擅长使用哪种乐器？,吉他,instrument,吉米·亨德里克斯,吉他,4786,4,4786_4
保罗·欣德米特 演奏什么乐器？,中提琴,instrument,保罗·欣德米特,中提琴,4787,0,4787_0
保罗·欣德米特 演奏哪种乐器？,中提琴,instrument,保罗·欣德米特,中提琴,4787,1,4787_1
保罗·欣德米特 用什么来创作音乐？,中提琴,instrument,保罗·欣德米特,中提琴,4787,2,4787_2
保罗·欣德米特 以演奏哪种乐器而闻名？,中提琴,instrument,保罗·欣德米特,中提琴,4787,3,4787_3
保罗·欣德米特 擅长使用哪种乐器？,中提琴,instrument,保罗·欣德米特,中提琴,4787,4,4787_4
约翰·柯川 演奏什么乐器？,单簧管,instrument,约翰·柯川,单簧管,4788,0,4788_0
约翰·柯川 演奏哪种乐器？,单簧管,instrument,约翰·柯川,单簧管,4788,1,4788_1
约翰·柯川 用什么来创作音乐？,单簧管,instrument,约翰·柯川,单簧管,4788,2,4788_2
约翰·柯川 以演奏哪种乐器而闻名？,单簧管,instrument,约翰·柯川,单簧管,4788,3,4788_3
约翰·柯川 擅长使用哪种乐器？,单簧管,instrument,约翰·柯川,单簧管,4788,4,4788_4
乔治·埃内斯库 演奏什么乐器？,小提琴,instrument,乔治·埃内斯库,小提琴,4789,0,4789_0
乔治·埃内斯库 演奏哪种乐器？,小提琴,instrument,乔治·埃内斯库,小提琴,4789,1,4789_1
乔治·埃内斯库 用什么来创作音乐？,小提琴,instrument,乔治·埃内斯库,小提琴,4789,2,4789_2
乔治·埃内斯库 以演奏哪种乐器而闻名？,小提琴,instrument,乔治·埃内斯库,小提琴,4789,3,4789_3
乔治·埃内斯库 擅长使用哪种乐器？,小提琴,instrument,乔治·埃内斯库,小提琴,4789,4,4789_4
保罗·麦卡特尼 演奏什么乐器？,钢琴,instrument,保罗·麦卡特尼,钢琴,4790,0,4790_0
保罗·麦卡特尼 演奏哪种乐器？,钢琴,instrument,保罗·麦卡特尼,钢琴,4790,1,4790_1
保罗·麦卡特尼 用什么来创作音乐？,钢琴,instrument,保罗·麦卡特尼,钢琴,4790,2,4790_2
保罗·麦卡特尼 以演奏哪种乐器而闻名？,钢琴,instrument,保罗·麦卡特尼,钢琴,4790,3,4790_3
保罗·麦卡特尼 擅长使用哪种乐器？,钢琴,instrument,保罗·麦卡特尼,钢琴,4790,4,4790_4
托马索·阿尔比诺尼 演奏什么乐器？,小提琴,instrument,托马索·阿尔比诺尼,小提琴,4791,0,4791_0
托马索·阿尔比诺尼 演奏哪种乐器？,小提琴,instrument,托马索·阿尔比诺尼,小提琴,4791,1,4791_1
托马索·阿尔比诺尼 用什么来创作音乐？,小提琴,instrument,托马索·阿尔比诺尼,小提琴,4791,2,4791_2
托马索·阿尔比诺尼 以演奏哪种乐器而闻名？,小提琴,instrument,托马索·阿尔比诺尼,小提琴,4791,3,4791_3
托马索·阿尔比诺尼 擅长使用哪种乐器？,小提琴,instrument,托马索·阿尔比诺尼,小提琴,4791,4,4791_4
罗伯特·舒曼 演奏什么乐器？,钢琴,instrument,罗伯特·舒曼,钢琴,4792,0,4792_0
罗伯特·舒曼 演奏哪种乐器？,钢琴,instrument,罗伯特·舒曼,钢琴,4792,1,4792_1
罗伯特·舒曼 用什么来创作音乐？,钢琴,instrument,罗伯特·舒曼,钢琴,4792,2,4792_2
罗伯特·舒曼 以演奏哪种乐器而闻名？,钢琴,instrument,罗伯特·舒曼,钢琴,4792,3,4792_3
罗伯特·舒曼 擅长使用哪种乐器？,钢琴,instrument,罗伯特·舒曼,钢琴,4792,4,4792_4
阿图尔·鲁宾斯坦 演奏什么乐器？,钢琴,instrument,阿图尔·鲁宾斯坦,钢琴,4793,0,4793_0
阿图尔·鲁宾斯坦 演奏哪种乐器？,钢琴,instrument,阿图尔·鲁宾斯坦,钢琴,4793,1,4793_1
阿图尔·鲁宾斯坦 用什么来创作音乐？,钢琴,instrument,阿图尔·鲁宾斯坦,钢琴,4793,2,4793_2
阿图尔·鲁宾斯坦 以演奏哪种乐器而闻名？,钢琴,instrument,阿图尔·鲁宾斯坦,钢琴,4793,3,4793_3
阿图尔·鲁宾斯坦 擅长使用哪种乐器？,钢琴,instrument,阿图尔·鲁宾斯坦,钢琴,4793,4,4793_4
塞隆尼斯·孟克 演奏什么乐器？,钢琴,instrument,塞隆尼斯·孟克,钢琴,4794,0,4794_0
塞隆尼斯·孟克 演奏哪种乐器？,钢琴,instrument,塞隆尼斯·孟克,钢琴,4794,1,4794_1
塞隆尼斯·孟克 用什么来创作音乐？,钢琴,instrument,塞隆尼斯·孟克,钢琴,4794,2,4794_2
塞隆尼斯·孟克 以演奏哪种乐器而闻名？,钢琴,instrument,塞隆尼斯·孟克,钢琴,4794,3,4794_3
塞隆尼斯·孟克 擅长使用哪种乐器？,钢琴,instrument,塞隆尼斯·孟克,钢琴,4794,4,4794_4
麦克·篠田 演奏什么乐器？,钢琴,instrument,麦克·篠田,钢琴,4795,0,4795_0
麦克·篠田 演奏哪种乐器？,钢琴,instrument,麦克·篠田,钢琴,4795,1,4795_1
麦克·篠田 用什么来创作音乐？,钢琴,instrument,麦克·篠田,钢琴,4795,2,4795_2
麦克·篠田 以演奏哪种乐器而闻名？,钢琴,instrument,麦克·篠田,钢琴,4795,3,4795_3
麦克·篠田 擅长使用哪种乐器？,钢琴,instrument,麦克·篠田,钢琴,4795,4,4795_4
埃里克·克莱普顿 演奏什么乐器？,吉他,instrument,埃里克·克莱普顿,吉他,4796,0,4796_0
埃里克·克莱普顿 演奏哪种乐器？,吉他,instrument,埃里克·克莱普顿,吉他,4796,1,4796_1
埃里克·克莱普顿 用什么来创作音乐？,吉他,instrument,埃里克·克莱普顿,吉他,4796,2,4796_2
埃里克·克莱普顿 以演奏哪种乐器而闻名？,吉他,instrument,埃里克·克莱普顿,吉他,4796,3,4796_3
埃里克·克莱普顿 擅长使用哪种乐器？,吉他,instrument,埃里克·克莱普顿,吉他,4796,4,4796_4
弗朗茨·李斯特 演奏什么乐器？,钢琴,instrument,弗朗茨·李斯特,钢琴,4797,0,4797_0
弗朗茨·李斯特 演奏哪种乐器？,钢琴,instrument,弗朗茨·李斯特,钢琴,4797,1,4797_1
弗朗茨·李斯特 用什么来创作音乐？,钢琴,instrument,弗朗茨·李斯特,钢琴,4797,2,4797_2
弗朗茨·李斯特 以演奏哪种乐器而闻名？,钢琴,instrument,弗朗茨·李斯特,钢琴,4797,3,4797_3
弗朗茨·李斯特 擅长使用哪种乐器？,钢琴,instrument,弗朗茨·李斯特,钢琴,4797,4,4797_4
史提夫·汪达 演奏什么乐器？,口琴,instrument,史提夫·汪达,口琴,4798,0,4798_0
史提夫·汪达 演奏哪种乐器？,口琴,instrument,史提夫·汪达,口琴,4798,1,4798_1
史提夫·汪达 用什么来创作音乐？,口琴,instrument,史提夫·汪达,口琴,4798,2,4798_2
史提夫·汪达 以演奏哪种乐器而闻名？,口琴,instrument,史提夫·汪达,口琴,4798,3,4798_3
史提夫·汪达 擅长使用哪种乐器？,口琴,instrument,史提夫·汪达,口琴,4798,4,4798_4
杰瑞德·莱托 演奏什么乐器？,小提琴,instrument,杰瑞德·莱托,小提琴,4799,0,4799_0
杰瑞德·莱托 演奏哪种乐器？,小提琴,instrument,杰瑞德·莱托,小提琴,4799,1,4799_1
杰瑞德·莱托 用什么来创作音乐？,小提琴,instrument,杰瑞德·莱托,小提琴,4799,2,4799_2
杰瑞德·莱托 以演奏哪种乐器而闻名？,小提琴,instrument,杰瑞德·莱托,小提琴,4799,3,4799_3
杰瑞德·莱托 擅长使用哪种乐器？,小提琴,instrument,杰瑞德·莱托,小提琴,4799,4,4799_4
约翰内斯·勃拉姆斯 演奏什么乐器？,钢琴,instrument,约翰内斯·勃拉姆斯,钢琴,4800,0,4800_0
约翰内斯·勃拉姆斯 演奏哪种乐器？,钢琴,instrument,约翰内斯·勃拉姆斯,钢琴,4800,1,4800_1
约翰内斯·勃拉姆斯 用什么来创作音乐？,钢琴,instrument,约翰内斯·勃拉姆斯,钢琴,4800,2,4800_2
约翰内斯·勃拉姆斯 以演奏哪种乐器而闻名？,钢琴,instrument,约翰内斯·勃拉姆斯,钢琴,4800,3,4800_3
约翰内斯·勃拉姆斯 擅长使用哪种乐器？,钢琴,instrument,约翰内斯·勃拉姆斯,钢琴,4800,4,4800_4
雷·查尔斯 演奏什么乐器？,钢琴,instrument,雷·查尔斯,钢琴,4801,0,4801_0
雷·查尔斯 演奏哪种乐器？,钢琴,instrument,雷·查尔斯,钢琴,4801,1,4801_1
雷·查尔斯 用什么来创作音乐？,钢琴,instrument,雷·查尔斯,钢琴,4801,2,4801_2
雷·查尔斯 以演奏哪种乐器而闻名？,钢琴,instrument,雷·查尔斯,钢琴,4801,3,4801_3
雷·查尔斯 擅长使用哪种乐器？,钢琴,instrument,雷·查尔斯,钢琴,4801,4,4801_4
布赖恩·梅 演奏什么乐器？,吉他,instrument,布赖恩·梅,吉他,4802,0,4802_0
布赖恩·梅 演奏哪种乐器？,吉他,instrument,布赖恩·梅,吉他,4802,1,4802_1
布赖恩·梅 用什么来创作音乐？,吉他,instrument,布赖恩·梅,吉他,4802,2,4802_2
布赖恩·梅 以演奏哪种乐器而闻名？,吉他,instrument,布赖恩·梅,吉他,4802,3,4802_3
布赖恩·梅 擅长使用哪种乐器？,吉他,instrument,布赖恩·梅,吉他,4802,4,4802_4
释迦牟尼 信仰的是哪种宗教？,佛教,religion,释迦牟尼,佛教,4632,0,4632_0
释迦牟尼 的宗教信仰是什么？,佛教,religion,释迦牟尼,佛教,4632,1,4632_1
释迦牟尼 信奉的是哪个信仰？,佛教,religion,释迦牟尼,佛教,4632,2,4632_2
释迦牟尼 实践的是哪种宗教？,佛教,religion,释迦牟尼,佛教,4632,3,4632_3
释迦牟尼 参与的宗教是什么？,佛教,religion,释迦牟尼,佛教,4632,4,4632_4
奥古斯丁 信仰的是哪种宗教？,基督教,religion,奥古斯丁,基督教,4633,0,4633_0
