question,answer,relation,subject,object,q_index,prompt_id,q_id
ヴォルフガング・アマデウス・モーツァルトはどんな楽器を演奏しますか？,ヴィオラ,instrument,ヴォルフガング・アマデウス・モーツァルト,ヴィオラ,4771,0,4771_0
ヴォルフガング・アマデウス・モーツァルトはどの楽器を演奏しますか？,ヴィオラ,instrument,ヴォルフガング・アマデウス・モーツァルト,ヴィオラ,4771,1,4771_1
ヴォルフガング・アマデウス・モーツァルトは音楽を作成するために何を使用しますか？,ヴィオラ,instrument,ヴォルフガング・アマデウス・モーツァルト,ヴィオラ,4771,2,4771_2
ヴォルフガング・アマデウス・モーツァルトはどの楽器で演奏で知られていますか？,ヴィオラ,instrument,ヴォルフガング・アマデウス・モーツァルト,ヴィオラ,4771,3,4771_3
ヴォルフガング・アマデウス・モーツァルトはどの音楽ツールに巧みですか？,ヴィオラ,instrument,ヴォルフガング・アマデウス・モーツァルト,ヴィオラ,4771,4,4771_4
フィリップ・グラスはどんな楽器を演奏しますか？,ピアノ,instrument,フィリップ・グラス,ピアノ,4772,0,4772_0
フィリップ・グラスはどの楽器を演奏しますか？,ピアノ,instrument,フィリップ・グラス,ピアノ,4772,1,4772_1
フィリップ・グラスは音楽を作成するために何を使用しますか？,ピアノ,instrument,フィリップ・グラス,ピアノ,4772,2,4772_2
フィリップ・グラスはどの楽器で演奏で知られていますか？,ピアノ,instrument,フィリップ・グラス,ピアノ,4772,3,4772_3
フィリップ・グラスはどの音楽ツールに巧みですか？,ピアノ,instrument,フィリップ・グラス,ピアノ,4772,4,4772_4
ジュゼッペ・タルティーニはどんな楽器を演奏しますか？,ヴァイオリン,instrument,ジュゼッペ・タルティーニ,ヴァイオリン,4773,0,4773_0
ジュゼッペ・タルティーニはどの楽器を演奏しますか？,ヴァイオリン,instrument,ジュゼッペ・タルティーニ,ヴァイオリン,4773,1,4773_1
ジュゼッペ・タルティーニは音楽を作成するために何を使用しますか？,ヴァイオリン,instrument,ジュゼッペ・タルティーニ,ヴァイオリン,4773,2,4773_2
ジュゼッペ・タルティーニはどの楽器で演奏で知られていますか？,ヴァイオリン,instrument,ジュゼッペ・タルティーニ,ヴァイオリン,4773,3,4773_3
ジュゼッペ・タルティーニはどの音楽ツールに巧みですか？,ヴァイオリン,instrument,ジュゼッペ・タルティーニ,ヴァイオリン,4773,4,4773_4
フランシス・プーランクはどんな楽器を演奏しますか？,ピアノ,instrument,フランシス・プーランク,ピアノ,4774,0,4774_0
フランシス・プーランクはどの楽器を演奏しますか？,ピアノ,instrument,フランシス・プーランク,ピアノ,4774,1,4774_1
フランシス・プーランクは音楽を作成するために何を使用しますか？,ピアノ,instrument,フランシス・プーランク,ピアノ,4774,2,4774_2
フランシス・プーランクはどの楽器で演奏で知られていますか？,ピアノ,instrument,フランシス・プーランク,ピアノ,4774,3,4774_3
フランシス・プーランクはどの音楽ツールに巧みですか？,ピアノ,instrument,フランシス・プーランク,ピアノ,4774,4,4774_4
ブラッド・デルソンはどんな楽器を演奏しますか？,ギター,instrument,ブラッド・デルソン,ギター,4775,0,4775_0
ブラッド・デルソンはどの楽器を演奏しますか？,ギター,instrument,ブラッド・デルソン,ギター,4775,1,4775_1
ブラッド・デルソンは音楽を作成するために何を使用しますか？,ギター,instrument,ブラッド・デルソン,ギター,4775,2,4775_2
ブラッド・デルソンはどの楽器で演奏で知られていますか？,ギター,instrument,ブラッド・デルソン,ギター,4775,3,4775_3
ブラッド・デルソンはどの音楽ツールに巧みですか？,ギター,instrument,ブラッド・デルソン,ギター,4775,4,4775_4
レディー・ガガはどんな楽器を演奏しますか？,ピアノ,instrument,レディー・ガガ,ピアノ,4776,0,4776_0
レディー・ガガはどの楽器を演奏しますか？,ピアノ,instrument,レディー・ガガ,ピアノ,4776,1,4776_1
レディー・ガガは音楽を作成するために何を使用しますか？,ピアノ,instrument,レディー・ガガ,ピアノ,4776,2,4776_2
レディー・ガガはどの楽器で演奏で知られていますか？,ピアノ,instrument,レディー・ガガ,ピアノ,4776,3,4776_3
レディー・ガガはどの音楽ツールに巧みですか？,ピアノ,instrument,レディー・ガガ,ピアノ,4776,4,4776_4
エルヴィス・プレスリーはどんな楽器を演奏しますか？,ギター,instrument,エルヴィス・プレスリー,ギター,4777,0,4777_0
エルヴィス・プレスリーはどの楽器を演奏しますか？,ギター,instrument,エルヴィス・プレスリー,ギター,4777,1,4777_1
エルヴィス・プレスリーは音楽を作成するために何を使用しますか？,ギター,instrument,エルヴィス・プレスリー,ギター,4777,2,4777_2
エルヴィス・プレスリーはどの楽器で演奏で知られていますか？,ギター,instrument,エルヴィス・プレスリー,ギター,4777,3,4777_3
エルヴィス・プレスリーはどの音楽ツールに巧みですか？,ギター,instrument,エルヴィス・プレスリー,ギター,4777,4,4777_4
ヨハン・シュトラウス1世はどんな楽器を演奏しますか？,ヴァイオリン,instrument,ヨハン・シュトラウス1世,ヴァイオリン,4778,0,4778_0
ヨハン・シュトラウス1世はどの楽器を演奏しますか？,ヴァイオリン,instrument,ヨハン・シュトラウス1世,ヴァイオリン,4778,1,4778_1
ヨハン・シュトラウス1世は音楽を作成するために何を使用しますか？,ヴァイオリン,instrument,ヨハン・シュトラウス1世,ヴァイオリン,4778,2,4778_2
ヨハン・シュトラウス1世はどの楽器で演奏で知られていますか？,ヴァイオリン,instrument,ヨハン・シュトラウス1世,ヴァイオリン,4778,3,4778_3
ヨハン・シュトラウス1世はどの音楽ツールに巧みですか？,ヴァイオリン,instrument,ヨハン・シュトラウス1世,ヴァイオリン,4778,4,4778_4
レナード・コーエンはどんな楽器を演奏しますか？,ギター,instrument,レナード・コーエン,ギター,4779,0,4779_0
レナード・コーエンはどの楽器を演奏しますか？,ギター,instrument,レナード・コーエン,ギター,4779,1,4779_1
レナード・コーエンは音楽を作成するために何を使用しますか？,ギター,instrument,レナード・コーエン,ギター,4779,2,4779_2
レナード・コーエンはどの楽器で演奏で知られていますか？,ギター,instrument,レナード・コーエン,ギター,4779,3,4779_3
レナード・コーエンはどの音楽ツールに巧みですか？,ギター,instrument,レナード・コーエン,ギター,4779,4,4779_4
ジョージ・ガーシュウィンはどんな楽器を演奏しますか？,ピアノ,instrument,ジョージ・ガーシュウィン,ピアノ,4780,0,4780_0
ジョージ・ガーシュウィンはどの楽器を演奏しますか？,ピアノ,instrument,ジョージ・ガーシュウィン,ピアノ,4780,1,4780_1
ジョージ・ガーシュウィンは音楽を作成するために何を使用しますか？,ピアノ,instrument,ジョージ・ガーシュウィン,ピアノ,4780,2,4780_2
ジョージ・ガーシュウィンはどの楽器で演奏で知られていますか？,ピアノ,instrument,ジョージ・ガーシュウィン,ピアノ,4780,3,4780_3
ジョージ・ガーシュウィンはどの音楽ツールに巧みですか？,ピアノ,instrument,ジョージ・ガーシュウィン,ピアノ,4780,4,4780_4
エルネスト・ショーソンはどんな楽器を演奏しますか？,ピアノ,instrument,エルネスト・ショーソン,ピアノ,4781,0,4781_0
エルネスト・ショーソンはどの楽器を演奏しますか？,ピアノ,instrument,エルネスト・ショーソン,ピアノ,4781,1,4781_1
エルネスト・ショーソンは音楽を作成するために何を使用しますか？,ピアノ,instrument,エルネスト・ショーソン,ピアノ,4781,2,4781_2
エルネスト・ショーソンはどの楽器で演奏で知られていますか？,ピアノ,instrument,エルネスト・ショーソン,ピアノ,4781,3,4781_3
エルネスト・ショーソンはどの音楽ツールに巧みですか？,ピアノ,instrument,エルネスト・ショーソン,ピアノ,4781,4,4781_4
セリーヌ・ディオンはどんな楽器を演奏しますか？,ピアノ,instrument,セリーヌ・ディオン,ピアノ,4782,0,4782_0
セリーヌ・ディオンはどの楽器を演奏しますか？,ピアノ,instrument,セリーヌ・ディオン,ピアノ,4782,1,4782_1
セリーヌ・ディオンは音楽を作成するために何を使用しますか？,ピアノ,instrument,セリーヌ・ディオン,ピアノ,4782,2,4782_2
セリーヌ・ディオンはどの楽器で演奏で知られていますか？,ピアノ,instrument,セリーヌ・ディオン,ピアノ,4782,3,4782_3
セリーヌ・ディオンはどの音楽ツールに巧みですか？,ピアノ,instrument,セリーヌ・ディオン,ピアノ,4782,4,4782_4
ブルース・スプリングスティーンはどんな楽器を演奏しますか？,ハーモニカ,instrument,ブルース・スプリングスティーン,ハーモニカ,4783,0,4783_0
ブルース・スプリングスティーンはどの楽器を演奏しますか？,ハーモニカ,instrument,ブルース・スプリングスティーン,ハーモニカ,4783,1,4783_1
ブルース・スプリングスティーンは音楽を作成するために何を使用しますか？,ハーモニカ,instrument,ブルース・スプリングスティーン,ハーモニカ,4783,2,4783_2
ブルース・スプリングスティーンはどの楽器で演奏で知られていますか？,ハーモニカ,instrument,ブルース・スプリングスティーン,ハーモニカ,4783,3,4783_3
ブルース・スプリングスティーンはどの音楽ツールに巧みですか？,ハーモニカ,instrument,ブルース・スプリングスティーン,ハーモニカ,4783,4,4783_4
カール・ツェルニーはどんな楽器を演奏しますか？,ピアノ,instrument,カール・ツェルニー,ピアノ,4784,0,4784_0
カール・ツェルニーはどの楽器を演奏しますか？,ピアノ,instrument,カール・ツェルニー,ピアノ,4784,1,4784_1
カール・ツェルニーは音楽を作成するために何を使用しますか？,ピアノ,instrument,カール・ツェルニー,ピアノ,4784,2,4784_2
カール・ツェルニーはどの楽器で演奏で知られていますか？,ピアノ,instrument,カール・ツェルニー,ピアノ,4784,3,4784_3
カール・ツェルニーはどの音楽ツールに巧みですか？,ピアノ,instrument,カール・ツェルニー,ピアノ,4784,4,4784_4
アントニオ・ヴィヴァルディはどんな楽器を演奏しますか？,ヴァイオリン,instrument,アントニオ・ヴィヴァルディ,ヴァイオリン,4785,0,4785_0
アントニオ・ヴィヴァルディはどの楽器を演奏しますか？,ヴァイオリン,instrument,アントニオ・ヴィヴァルディ,ヴァイオリン,4785,1,4785_1
アントニオ・ヴィヴァルディは音楽を作成するために何を使用しますか？,ヴァイオリン,instrument,アントニオ・ヴィヴァルディ,ヴァイオリン,4785,2,4785_2
アントニオ・ヴィヴァルディはどの楽器で演奏で知られていますか？,ヴァイオリン,instrument,アントニオ・ヴィヴァルディ,ヴァイオリン,4785,3,4785_3
アントニオ・ヴィヴァルディはどの音楽ツールに巧みですか？,ヴァイオリン,instrument,アントニオ・ヴィヴァルディ,ヴァイオリン,4785,4,4785_4
ジミ・ヘンドリックスはどんな楽器を演奏しますか？,ギター,instrument,ジミ・ヘンドリックス,ギター,4786,0,4786_0
ジミ・ヘンドリックスはどの楽器を演奏しますか？,ギター,instrument,ジミ・ヘンドリックス,ギター,4786,1,4786_1
ジミ・ヘンドリックスは音楽を作成するために何を使用しますか？,ギター,instrument,ジミ・ヘンドリックス,ギター,4786,2,4786_2
ジミ・ヘンドリックスはどの楽器で演奏で知られていますか？,ギター,instrument,ジミ・ヘンドリックス,ギター,4786,3,4786_3
ジミ・ヘンドリックスはどの音楽ツールに巧みですか？,ギター,instrument,ジミ・ヘンドリックス,ギター,4786,4,4786_4
パウル・ヒンデミットはどんな楽器を演奏しますか？,ヴィオラ,instrument,パウル・ヒンデミット,ヴィオラ,4787,0,4787_0
パウル・ヒンデミットはどの楽器を演奏しますか？,ヴィオラ,instrument,パウル・ヒンデミット,ヴィオラ,4787,1,4787_1
パウル・ヒンデミットは音楽を作成するために何を使用しますか？,ヴィオラ,instrument,パウル・ヒンデミット,ヴィオラ,4787,2,4787_2
パウル・ヒンデミットはどの楽器で演奏で知られていますか？,ヴィオラ,instrument,パウル・ヒンデミット,ヴィオラ,4787,3,4787_3
パウル・ヒンデミットはどの音楽ツールに巧みですか？,ヴィオラ,instrument,パウル・ヒンデミット,ヴィオラ,4787,4,4787_4
ジョン・コルトレーンはどんな楽器を演奏しますか？,クラリネット,instrument,ジョン・コルトレーン,クラリネット,4788,0,4788_0
ジョン・コルトレーンはどの楽器を演奏しますか？,クラリネット,instrument,ジョン・コルトレーン,クラリネット,4788,1,4788_1
ジョン・コルトレーンは音楽を作成するために何を使用しますか？,クラリネット,instrument,ジョン・コルトレーン,クラリネット,4788,2,4788_2
ジョン・コルトレーンはどの楽器で演奏で知られていますか？,クラリネット,instrument,ジョン・コルトレーン,クラリネット,4788,3,4788_3
ジョン・コルトレーンはどの音楽ツールに巧みですか？,クラリネット,instrument,ジョン・コルトレーン,クラリネット,4788,4,4788_4
ジョルジェ・エネスクはどんな楽器を演奏しますか？,ヴァイオリン,instrument,ジョルジェ・エネスク,ヴァイオリン,4789,0,4789_0
ジョルジェ・エネスクはどの楽器を演奏しますか？,ヴァイオリン,instrument,ジョルジェ・エネスク,ヴァイオリン,4789,1,4789_1
ジョルジェ・エネスクは音楽を作成するために何を使用しますか？,ヴァイオリン,instrument,ジョルジェ・エネスク,ヴァイオリン,4789,2,4789_2
ジョルジェ・エネスクはどの楽器で演奏で知られていますか？,ヴァイオリン,instrument,ジョルジェ・エネスク,ヴァイオリン,4789,3,4789_3
ジョルジェ・エネスクはどの音楽ツールに巧みですか？,ヴァイオリン,instrument,ジョルジェ・エネスク,ヴァイオリン,4789,4,4789_4
ポール・マッカートニーはどんな楽器を演奏しますか？,ピアノ,instrument,ポール・マッカートニー,ピアノ,4790,0,4790_0
ポール・マッカートニーはどの楽器を演奏しますか？,ピアノ,instrument,ポール・マッカートニー,ピアノ,4790,1,4790_1
ポール・マッカートニーは音楽を作成するために何を使用しますか？,ピアノ,instrument,ポール・マッカートニー,ピアノ,4790,2,4790_2
ポール・マッカートニーはどの楽器で演奏で知られていますか？,ピアノ,instrument,ポール・マッカートニー,ピアノ,4790,3,4790_3
ポール・マッカートニーはどの音楽ツールに巧みですか？,ピアノ,instrument,ポール・マッカートニー,ピアノ,4790,4,4790_4
トマゾ・アルビノーニはどんな楽器を演奏しますか？,ヴァイオリン,instrument,トマゾ・アルビノーニ,ヴァイオリン,4791,0,4791_0
トマゾ・アルビノーニはどの楽器を演奏しますか？,ヴァイオリン,instrument,トマゾ・アルビノーニ,ヴァイオリン,4791,1,4791_1
トマゾ・アルビノーニは音楽を作成するために何を使用しますか？,ヴァイオリン,instrument,トマゾ・アルビノーニ,ヴァイオリン,4791,2,4791_2
トマゾ・アルビノーニはどの楽器で演奏で知られていますか？,ヴァイオリン,instrument,トマゾ・アルビノーニ,ヴァイオリン,4791,3,4791_3
トマゾ・アルビノーニはどの音楽ツールに巧みですか？,ヴァイオリン,instrument,トマゾ・アルビノーニ,ヴァイオリン,4791,4,4791_4
ロベルト・シューマンはどんな楽器を演奏しますか？,ピアノ,instrument,ロベルト・シューマン,ピアノ,4792,0,4792_0
ロベルト・シューマンはどの楽器を演奏しますか？,ピアノ,instrument,ロベルト・シューマン,ピアノ,4792,1,4792_1
ロベルト・シューマンは音楽を作成するために何を使用しますか？,ピアノ,instrument,ロベルト・シューマン,ピアノ,4792,2,4792_2
ロベルト・シューマンはどの楽器で演奏で知られていますか？,ピアノ,instrument,ロベルト・シューマン,ピアノ,4792,3,4792_3
ロベルト・シューマンはどの音楽ツールに巧みですか？,ピアノ,instrument,ロベルト・シューマン,ピアノ,4792,4,4792_4
アルトゥール・ルービンシュタインはどんな楽器を演奏しますか？,ピアノ,instrument,アルトゥール・ルービンシュタイン,ピアノ,4793,0,4793_0
アルトゥール・ルービンシュタインはどの楽器を演奏しますか？,ピアノ,instrument,アルトゥール・ルービンシュタイン,ピアノ,4793,1,4793_1
アルトゥール・ルービンシュタインは音楽を作成するために何を使用しますか？,ピアノ,instrument,アルトゥール・ルービンシュタイン,ピアノ,4793,2,4793_2
アルトゥール・ルービンシュタインはどの楽器で演奏で知られていますか？,ピアノ,instrument,アルトゥール・ルービンシュタイン,ピアノ,4793,3,4793_3
アルトゥール・ルービンシュタインはどの音楽ツールに巧みですか？,ピアノ,instrument,アルトゥール・ルービンシュタイン,ピアノ,4793,4,4793_4
セロニアス・モンクはどんな楽器を演奏しますか？,ピアノ,instrument,セロニアス・モンク,ピアノ,4794,0,4794_0
セロニアス・モンクはどの楽器を演奏しますか？,ピアノ,instrument,セロニアス・モンク,ピアノ,4794,1,4794_1
セロニアス・モンクは音楽を作成するために何を使用しますか？,ピアノ,instrument,セロニアス・モンク,ピアノ,4794,2,4794_2
セロニアス・モンクはどの楽器で演奏で知られていますか？,ピアノ,instrument,セロニアス・モンク,ピアノ,4794,3,4794_3
セロニアス・モンクはどの音楽ツールに巧みですか？,ピアノ,instrument,セロニアス・モンク,ピアノ,4794,4,4794_4
マイク・シノダはどんな楽器を演奏しますか？,ピアノ,instrument,マイク・シノダ,ピアノ,4795,0,4795_0
マイク・シノダはどの楽器を演奏しますか？,ピアノ,instrument,マイク・シノダ,ピアノ,4795,1,4795_1
マイク・シノダは音楽を作成するために何を使用しますか？,ピアノ,instrument,マイク・シノダ,ピアノ,4795,2,4795_2
マイク・シノダはどの楽器で演奏で知られていますか？,ピアノ,instrument,マイク・シノダ,ピアノ,4795,3,4795_3
マイク・シノダはどの音楽ツールに巧みですか？,ピアノ,instrument,マイク・シノダ,ピアノ,4795,4,4795_4
エリック・クラプトンはどんな楽器を演奏しますか？,ギター,instrument,エリック・クラプトン,ギター,4796,0,4796_0
エリック・クラプトンはどの楽器を演奏しますか？,ギター,instrument,エリック・クラプトン,ギター,4796,1,4796_1
エリック・クラプトンは音楽を作成するために何を使用しますか？,ギター,instrument,エリック・クラプトン,ギター,4796,2,4796_2
エリック・クラプトンはどの楽器で演奏で知られていますか？,ギター,instrument,エリック・クラプトン,ギター,4796,3,4796_3
エリック・クラプトンはどの音楽ツールに巧みですか？,ギター,instrument,エリック・クラプトン,ギター,4796,4,4796_4
フランツ・リストはどんな楽器を演奏しますか？,ピアノ,instrument,フランツ・リスト,ピアノ,4797,0,4797_0
フランツ・リストはどの楽器を演奏しますか？,ピアノ,instrument,フランツ・リスト,ピアノ,4797,1,4797_1
フランツ・リストは音楽を作成するために何を使用しますか？,ピアノ,instrument,フランツ・リスト,ピアノ,4797,2,4797_2
フランツ・リストはどの楽器で演奏で知られていますか？,ピアノ,instrument,フランツ・リスト,ピアノ,4797,3,4797_3
フランツ・リストはどの音楽ツールに巧みですか？,ピアノ,instrument,フランツ・リスト,ピアノ,4797,4,4797_4
スティーヴィー・ワンダーはどんな楽器を演奏しますか？,ハーモニカ,instrument,スティーヴィー・ワンダー,ハーモニカ,4798,0,4798_0
スティーヴィー・ワンダーはどの楽器を演奏しますか？,ハーモニカ,instrument,スティーヴィー・ワンダー,ハーモニカ,4798,1,4798_1
スティーヴィー・ワンダーは音楽を作成するために何を使用しますか？,ハーモニカ,instrument,スティーヴィー・ワンダー,ハーモニカ,4798,2,4798_2
スティーヴィー・ワンダーはどの楽器で演奏で知られていますか？,ハーモニカ,instrument,スティーヴィー・ワンダー,ハーモニカ,4798,3,4798_3
