q_id,original_content,original_question,qa_topic,qa_topic_score,qa_topic_ranked_candidates
39,"The Cincinnati Bearcats football statistical leaders are individual statistical leaders of the Cincinnati Bearcats football program in various categories, including passing, rushing, receiving, total offense, all-purpose yardage, defensive stats, and kicking. Within those areas, the lists identify single-game, single-season, and career leaders. As of the upcoming 2023 season, the Bearcats represent the University of Cincinnati in the NCAA Division I FBS Big 12 Conference.Although Cincinnati began competing in intercollegiate football in 1885, the school's official record book considers the ""modern era"" to have begun in 1950s. Records from before this year are often incomplete and inconsistent, and they are generally not included in these lists.These lists are dominated by more recent players for several reasons:Since 1950s, seasons have increased from 10 games to 11 and then 12 games in length.The NCAA didn't allow freshmen to play varsity football until 1972 (with the exception of the World War II years), allowing players to have four-year careers.Bowl games only began counting toward single-season and career statistics in 2002. The Bearcats have played in 14 bowl games since then, giving many recent players an extra game to accumulate statistics.The American Athletic Conference, in which Cincinnati played from 2013 to 2022, has held a championship game since 2015.",Since which decade did bowl games start counting toward single-season and career statistics?,sports,0.7033809423446655,sports:0.7034;history:0.1386;culture:0.0266;technology:0.0209;arts:0.0188;science:0.0183;environment:0.0123;education:0.0120;health:0.0117;geography:0.0115;law:0.0103;economics:0.0085;politics:0.0072
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.30840933322906494,health:0.3084;history:0.2421;environment:0.0743;culture:0.0621;law:0.0517;geography:0.0482;arts:0.0416;technology:0.0388;science:0.0358;education:0.0295;politics:0.0247;economics:0.0243;sports:0.0185
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.3618464171886444,health:0.3618;history:0.3094;geography:0.0772;culture:0.0577;environment:0.0404;science:0.0291;law:0.0268;technology:0.0260;arts:0.0179;education:0.0171;politics:0.0159;economics:0.0113;sports:0.0093
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.40579286217689514,health:0.4058;history:0.1191;environment:0.0700;culture:0.0672;geography:0.0624;law:0.0549;technology:0.0447;education:0.0383;arts:0.0362;science:0.0340;politics:0.0315;economics:0.0210;sports:0.0148
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.29245826601982117,health:0.2925;environment:0.0992;geography:0.0991;history:0.0909;culture:0.0767;law:0.0623;technology:0.0599;education:0.0505;arts:0.0430;science:0.0369;politics:0.0361;economics:0.0302;sports:0.0227
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.6423055529594421,health:0.6423;history:0.0876;environment:0.0552;culture:0.0483;geography:0.0306;arts:0.0250;technology:0.0234;law:0.0230;science:0.0221;education:0.0131;politics:0.0130;economics:0.0090;sports:0.0075
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.3694894015789032,health:0.3695;history:0.3066;geography:0.0652;culture:0.0559;environment:0.0357;law:0.0307;arts:0.0255;education:0.0248;technology:0.0237;science:0.0237;politics:0.0156;economics:0.0115;sports:0.0115
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.39037272334098816,health:0.3904;history:0.0971;culture:0.0747;environment:0.0714;geography:0.0670;law:0.0531;technology:0.0470;arts:0.0421;education:0.0381;politics:0.0379;science:0.0379;economics:0.0244;sports:0.0190
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.3292474150657654,health:0.3292;history:0.1564;culture:0.0984;law:0.0779;geography:0.0658;environment:0.0614;technology:0.0415;education:0.0397;science:0.0331;politics:0.0295;arts:0.0290;economics:0.0201;sports:0.0181
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.6136639714241028,health:0.6137;history:0.1634;geography:0.0451;environment:0.0346;culture:0.0340;law:0.0217;science:0.0173;technology:0.0168;education:0.0137;arts:0.0124;politics:0.0112;economics:0.0084;sports:0.0078
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.27276960015296936,health:0.2728;environment:0.1239;history:0.1085;culture:0.0930;geography:0.0725;technology:0.0643;law:0.0608;education:0.0496;arts:0.0468;science:0.0331;politics:0.0283;sports:0.0236;economics:0.0230
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.4239189326763153,health:0.4239;environment:0.1081;history:0.0864;culture:0.0739;geography:0.0678;law:0.0470;education:0.0393;technology:0.0388;arts:0.0300;science:0.0280;politics:0.0232;sports:0.0176;economics:0.0160
63,"Entebbe General Hospital, commonly known as Entebbe Hospital, is a hospital in the town of Entebbe, in the Central Region of Uganda.== Location ==The hospital is located in the central business district of the town of Entebbe, in Wakiso District, approximately 44 kilometres (27 mi), by road, southwest of Mulago National Referral Hospital, the largest hospital in the country, located in Kampala, Uganda's capital and largest city. The coordinates of the hospital are:0°03'50.0""N, 32°28'18.0""E (Latitude:0.063874; Longitude:32.471655).== Overview ==Entebbe General Hospital is a public hospital funded by the Uganda Ministry of Health. Originally built by the British colonialists in the 20th century as Entebbe Grade B Hospital, the facility was closed temporarily in December 2013. Between December 2013 and May 2016, the hospital was rebuilt and expanded from 100 to 200 beds at a cost of US$7 million (about UGX:23.2 billion), donated by the World Bank. The new facility has a private fee-for-service wing and a public, free-service wing. Other services include pediatrics, radiology, laboratory, maternity, immunization, general surgery, internal medicine, orthopedics  and operating rooms. Patients served come from Wakiso District, Mpigi District, Entebbe Town, and the neighboring islands in Lake Victoria.== Recent developments ==The hospital featured prominently during the two COVID-19 pandemic waves in Uganda, one in 2020 and another 2021.",What is the original name of Entebbe General Hospital?,health,0.4018937051296234,health:0.4019;history:0.3234;geography:0.0585;culture:0.0503;environment:0.0335;law:0.0259;technology:0.0205;arts:0.0204;science:0.0179;education:0.0159;politics:0.0121;economics:0.0100;sports:0.0096
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.7008558511734009,sports:0.7009;history:0.1355;culture:0.0303;technology:0.0189;environment:0.0173;health:0.0160;geography:0.0147;arts:0.0139;law:0.0139;science:0.0124;education:0.0124;politics:0.0077;economics:0.0062
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.6733707785606384,sports:0.6734;history:0.1546;education:0.0450;culture:0.0260;geography:0.0225;technology:0.0165;science:0.0164;law:0.0111;arts:0.0103;environment:0.0096;health:0.0068;politics:0.0044;economics:0.0034
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.6440426111221313,sports:0.6440;history:0.2519;culture:0.0230;technology:0.0151;geography:0.0128;health:0.0095;environment:0.0095;law:0.0094;politics:0.0062;arts:0.0054;economics:0.0044;science:0.0044;education:0.0043
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.6344671845436096,sports:0.6345;education:0.1495;history:0.1165;culture:0.0213;arts:0.0139;technology:0.0136;science:0.0129;environment:0.0087;health:0.0082;law:0.0071;geography:0.0065;economics:0.0037;politics:0.0036
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.7715049982070923,sports:0.7715;history:0.1390;culture:0.0233;technology:0.0110;health:0.0088;geography:0.0086;environment:0.0071;education:0.0061;science:0.0061;arts:0.0055;law:0.0053;politics:0.0045;economics:0.0033
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.7479815483093262,sports:0.7480;history:0.1099;culture:0.0333;education:0.0230;geography:0.0169;technology:0.0153;science:0.0102;environment:0.0098;arts:0.0093;law:0.0085;health:0.0078;politics:0.0046;economics:0.0033
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.6577602028846741,sports:0.6578;history:0.2040;culture:0.0295;technology:0.0181;health:0.0135;environment:0.0131;law:0.0128;geography:0.0114;politics:0.0097;arts:0.0096;science:0.0073;education:0.0067;economics:0.0065
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.7603251338005066,sports:0.7603;history:0.1420;culture:0.0259;health:0.0106;technology:0.0102;science:0.0098;education:0.0090;arts:0.0070;environment:0.0068;geography:0.0063;law:0.0062;politics:0.0033;economics:0.0026
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.6655517816543579,sports:0.6656;history:0.1572;education:0.0469;geography:0.0355;science:0.0230;technology:0.0169;culture:0.0168;law:0.0096;environment:0.0075;arts:0.0071;health:0.0070;politics:0.0041;economics:0.0029
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.8292152285575867,sports:0.8292;history:0.0942;education:0.0167;culture:0.0134;technology:0.0108;science:0.0097;environment:0.0051;geography:0.0051;arts:0.0047;law:0.0044;health:0.0035;politics:0.0017;economics:0.0013
56,"The 1929 Detroit Titans football team represented the University of Detroit in the 1929 college football season. Detroit outscored opponents by a combined total of 174 to 52 and finished with a 7–1–1 record in their fifth year under head coach and College Football Hall of Fame inductee, Gus Dorais. Significant games included a victories over Tulsa (21–6), West Virginia (36–0), Michigan State (25–0), a loss to Oregon State (14–7), and a tie with Marquette (6–6).The team was led by halfback Lloyd Brazil of whom coach Dorais later said: ""As far as I'm concerned, there were only three great collegiate backs in my lifetime -- Jim Thorpe, George Gipp and Lloyd Brazil.""Arthur ""Bud"" Boeringer and Harvey Brown were the line coaches. Johnny Fredericks was the freshman coach. Michael H. ""Dad"" Butler was the team's trainer.",What was the name of the University of Detroit's halfback in the 1929 football season?,sports,0.7127172946929932,sports:0.7127;history:0.1879;culture:0.0211;geography:0.0137;health:0.0130;environment:0.0128;technology:0.0106;law:0.0081;politics:0.0044;science:0.0042;education:0.0042;arts:0.0039;economics:0.0036
